Order ID,Item ID,Quantity,Workcenter ID,Setup Time (min),Run Time (min),Total Time (min),Delivery Date
SO-0818,INV-MODL-FG-0314,2,WC-005,23.0,590.0,613.0,2025-12-27
SO-0818,INV-MODL-FG-0314,2,WC-009,26.0,286.0,312.0,2025-12-27
SO-0818,INV-MODL-FG-0314,2,WC-017,30.0,326.0,356.0,2025-12-27
SO-0818,INV-MODL-FG-0314,2,WC-027,0.0,80.0,80.0,2025-12-27
SO-0819,INV-MODL-FG-0299,1,WC-013,20.0,178.0,198.0,2025-09-01
SO-0819,INV-MODL-FG-0299,1,WC-004,25.0,293.0,318.0,2025-09-01
SO-0819,INV-MODL-FG-0299,1,WC-014,18.0,141.0,159.0,2025-09-01
SO-0819,INV-MODL-FG-0299,1,WC-004,18.0,173.0,191.0,2025-09-01
SO-0819,INV-MODL-FG-0299,1,WC-018,30.0,67.0,97.0,2025-09-01
SO-0819,INV-MODL-FG-0299,1,WC-023,0.0,40.0,40.0,2025-09-01
SO-0820,INV-BEAM-FG-0110,1,WC-016,26.0,321.0,347.0,2025-08-28
SO-0820,INV-BEAM-FG-0110,1,WC-003,27.0,287.0,314.0,2025-08-28
SO-0820,INV-BEAM-FG-0110,1,WC-015,27.0,137.0,164.0,2025-08-28
SO-0820,INV-BEAM-FG-0110,1,WC-003,20.0,129.0,149.0,2025-08-28
SO-0820,INV-BEAM-FG-0110,1,WC-015,28.0,149.0,177.0,2025-08-28
SO-0820,INV-BEAM-FG-0110,1,WC-006,28.0,264.0,292.0,2025-08-28
SO-0820,INV-BEAM-FG-0110,1,WC-019,18.0,112.0,130.0,2025-08-28
SO-0820,INV-BEAM-FG-0110,1,WC-029,0.0,20.0,20.0,2025-08-28
SO-0821,INV-BEAM-FG-0110,2,WC-016,26.0,642.0,668.0,2025-04-20
SO-0821,INV-BEAM-FG-0110,2,WC-003,27.0,574.0,601.0,2025-04-20
SO-0821,INV-BEAM-FG-0110,2,WC-015,27.0,274.0,301.0,2025-04-20
SO-0821,INV-BEAM-FG-0110,2,WC-003,20.0,258.0,278.0,2025-04-20
SO-0821,INV-BEAM-FG-0110,2,WC-015,28.0,298.0,326.0,2025-04-20
SO-0821,INV-BEAM-FG-0110,2,WC-006,28.0,528.0,556.0,2025-04-20
SO-0821,INV-BEAM-FG-0110,2,WC-019,18.0,224.0,242.0,2025-04-20
SO-0821,INV-BEAM-FG-0110,2,WC-029,0.0,40.0,40.0,2025-04-20
SO-0822,INV-MODL-FG-0311,1,WC-014,11.0,193.0,204.0,2025-12-08
SO-0822,INV-MODL-FG-0311,1,WC-005,22.0,195.0,217.0,2025-12-08
SO-0822,INV-MODL-FG-0311,1,WC-013,22.0,179.0,201.0,2025-12-08
SO-0822,INV-MODL-FG-0311,1,WC-005,21.0,125.0,146.0,2025-12-08
SO-0822,INV-MODL-FG-0311,1,WC-014,30.0,203.0,233.0,2025-12-08
SO-0822,INV-MODL-FG-0311,1,WC-004,12.0,310.0,322.0,2025-12-08
SO-0822,INV-MODL-FG-0311,1,WC-010,49.0,138.0,187.0,2025-12-08
SO-0822,INV-MODL-FG-0311,1,WC-018,29.0,86.0,115.0,2025-12-08
SO-0822,INV-MODL-FG-0311,1,WC-029,0.0,40.0,40.0,2025-12-08
SO-0823,INV-PLTE-FG-0260,1,WC-014,14.0,337.0,351.0,2025-03-12
SO-0823,INV-PLTE-FG-0260,1,WC-001,22.0,123.0,145.0,2025-03-12
SO-0823,INV-PLTE-FG-0260,1,WC-015,20.0,200.0,220.0,2025-03-12
SO-0823,INV-PLTE-FG-0260,1,WC-004,12.0,278.0,290.0,2025-03-12
SO-0823,INV-PLTE-FG-0260,1,WC-016,16.0,238.0,254.0,2025-03-12
SO-0823,INV-PLTE-FG-0260,1,WC-004,12.0,317.0,329.0,2025-03-12
SO-0823,INV-PLTE-FG-0260,1,WC-014,23.0,305.0,328.0,2025-03-12
SO-0823,INV-PLTE-FG-0260,1,WC-002,23.0,307.0,330.0,2025-03-12
SO-0823,INV-PLTE-FG-0260,1,WC-017,22.0,198.0,220.0,2025-03-12
SO-0823,INV-PLTE-FG-0260,1,WC-030,0.0,25.0,25.0,2025-03-12
SO-0824,INV-PLTE-FG-0204,1,WC-015,12.0,177.0,189.0,2025-12-23
SO-0824,INV-PLTE-FG-0204,1,WC-003,19.0,345.0,364.0,2025-12-23
SO-0824,INV-PLTE-FG-0204,1,WC-016,12.0,160.0,172.0,2025-12-23
SO-0824,INV-PLTE-FG-0204,1,WC-005,14.0,262.0,276.0,2025-12-23
SO-0824,INV-PLTE-FG-0204,1,WC-013,24.0,311.0,335.0,2025-12-23
SO-0824,INV-PLTE-FG-0204,1,WC-003,10.0,227.0,237.0,2025-12-23
SO-0824,INV-PLTE-FG-0204,1,WC-013,15.0,263.0,278.0,2025-12-23
SO-0824,INV-PLTE-FG-0204,1,WC-004,25.0,328.0,353.0,2025-12-23
SO-0824,INV-PLTE-FG-0204,1,WC-017,17.0,183.0,200.0,2025-12-23
SO-0824,INV-PLTE-FG-0204,1,WC-029,0.0,25.0,25.0,2025-12-23
SO-0825,INV-BEAM-FG-0143,1,WC-014,24.0,325.0,349.0,2025-12-29
SO-0825,INV-BEAM-FG-0143,1,WC-004,23.0,342.0,365.0,2025-12-29
SO-0825,INV-BEAM-FG-0143,1,WC-016,18.0,242.0,260.0,2025-12-29
SO-0825,INV-BEAM-FG-0143,1,WC-005,19.0,167.0,186.0,2025-12-29
SO-0825,INV-BEAM-FG-0143,1,WC-014,27.0,338.0,365.0,2025-12-29
SO-0825,INV-BEAM-FG-0143,1,WC-004,22.0,305.0,327.0,2025-12-29
SO-0825,INV-BEAM-FG-0143,1,WC-016,22.0,272.0,294.0,2025-12-29
SO-0825,INV-BEAM-FG-0143,1,WC-003,30.0,202.0,232.0,2025-12-29
SO-0825,INV-BEAM-FG-0143,1,WC-017,15.0,175.0,190.0,2025-12-29
SO-0825,INV-BEAM-FG-0143,1,WC-031,0.0,20.0,20.0,2025-12-29
SO-0826,INV-BEAM-FG-0166,1,WC-015,24.0,290.0,314.0,2025-12-26
SO-0826,INV-BEAM-FG-0166,1,WC-002,18.0,283.0,301.0,2025-12-26
SO-0826,INV-BEAM-FG-0166,1,WC-016,10.0,180.0,190.0,2025-12-26
SO-0826,INV-BEAM-FG-0166,1,WC-001,17.0,301.0,318.0,2025-12-26
SO-0826,INV-BEAM-FG-0166,1,WC-014,11.0,315.0,326.0,2025-12-26
SO-0826,INV-BEAM-FG-0166,1,WC-004,23.0,189.0,212.0,2025-12-26
SO-0826,INV-BEAM-FG-0166,1,WC-018,24.0,173.0,197.0,2025-12-26
SO-0826,INV-BEAM-FG-0166,1,WC-020,0.0,20.0,20.0,2025-12-26
SO-0827,INV-PLTE-FG-0235,1,WC-013,21.0,344.0,365.0,2025-06-29
SO-0827,INV-PLTE-FG-0235,1,WC-002,24.0,339.0,363.0,2025-06-29
SO-0827,INV-PLTE-FG-0235,1,WC-016,13.0,345.0,358.0,2025-06-29
SO-0827,INV-PLTE-FG-0235,1,WC-004,12.0,271.0,283.0,2025-06-29
SO-0827,INV-PLTE-FG-0235,1,WC-012,63.0,97.0,160.0,2025-06-29
SO-0827,INV-PLTE-FG-0235,1,WC-018,16.0,146.0,162.0,2025-06-29
SO-0827,INV-PLTE-FG-0235,1,WC-032,0.0,25.0,25.0,2025-06-29
SO-0828,INV-STRC-FG-0031,1,WC-014,24.0,225.0,249.0,2025-09-04
SO-0828,INV-STRC-FG-0031,1,WC-003,12.0,144.0,156.0,2025-09-04
SO-0828,INV-STRC-FG-0031,1,WC-015,12.0,299.0,311.0,2025-09-04
SO-0828,INV-STRC-FG-0031,1,WC-005,15.0,337.0,352.0,2025-09-04
SO-0828,INV-STRC-FG-0031,1,WC-014,14.0,134.0,148.0,2025-09-04
SO-0828,INV-STRC-FG-0031,1,WC-006,28.0,335.0,363.0,2025-09-04
SO-0828,INV-STRC-FG-0031,1,WC-016,24.0,188.0,212.0,2025-09-04
SO-0828,INV-STRC-FG-0031,1,WC-001,27.0,128.0,155.0,2025-09-04
SO-0828,INV-STRC-FG-0031,1,WC-018,17.0,188.0,205.0,2025-09-04
SO-0828,INV-STRC-FG-0031,1,WC-024,0.0,30.0,30.0,2025-09-04
SO-0829,INV-STRC-FG-0017,2,WC-013,21.0,458.0,479.0,2025-08-25
SO-0829,INV-STRC-FG-0017,2,WC-002,15.0,276.0,291.0,2025-08-25
SO-0829,INV-STRC-FG-0017,2,WC-013,23.0,466.0,489.0,2025-08-25
SO-0829,INV-STRC-FG-0017,2,WC-004,23.0,328.0,351.0,2025-08-25
SO-0829,INV-STRC-FG-0017,2,WC-013,11.0,430.0,441.0,2025-08-25
SO-0829,INV-STRC-FG-0017,2,WC-003,29.0,594.0,623.0,2025-08-25
SO-0829,INV-STRC-FG-0017,2,WC-014,11.0,330.0,341.0,2025-08-25
SO-0829,INV-STRC-FG-0017,2,WC-001,10.0,348.0,358.0,2025-08-25
SO-0829,INV-STRC-FG-0017,2,WC-018,21.0,324.0,345.0,2025-08-25
SO-0829,INV-STRC-FG-0017,2,WC-022,0.0,60.0,60.0,2025-08-25
SO-0830,INV-PLTE-FG-0247,1,WC-016,30.0,249.0,279.0,2025-05-05
SO-0830,INV-PLTE-FG-0247,1,WC-006,30.0,292.0,322.0,2025-05-05
SO-0830,INV-PLTE-FG-0247,1,WC-015,23.0,154.0,177.0,2025-05-05
SO-0830,INV-PLTE-FG-0247,1,WC-005,10.0,130.0,140.0,2025-05-05
SO-0830,INV-PLTE-FG-0247,1,WC-015,24.0,147.0,171.0,2025-05-05
SO-0830,INV-PLTE-FG-0247,1,WC-003,21.0,290.0,311.0,2025-05-05
SO-0830,INV-PLTE-FG-0247,1,WC-015,28.0,210.0,238.0,2025-05-05
SO-0830,INV-PLTE-FG-0247,1,WC-002,24.0,254.0,278.0,2025-05-05
SO-0830,INV-PLTE-FG-0247,1,WC-009,38.0,173.0,211.0,2025-05-05
SO-0830,INV-PLTE-FG-0247,1,WC-018,27.0,151.0,178.0,2025-05-05
SO-0830,INV-PLTE-FG-0247,1,WC-026,0.0,25.0,25.0,2025-05-05
SO-0831,INV-MODL-FG-0329,2,WC-014,26.0,390.0,416.0,2025-08-04
SO-0831,INV-MODL-FG-0329,2,WC-003,26.0,296.0,322.0,2025-08-04
SO-0831,INV-MODL-FG-0329,2,WC-014,21.0,674.0,695.0,2025-08-04
SO-0831,INV-MODL-FG-0329,2,WC-003,18.0,294.0,312.0,2025-08-04
SO-0831,INV-MODL-FG-0329,2,WC-008,21.0,288.0,309.0,2025-08-04
SO-0831,INV-MODL-FG-0329,2,WC-017,18.0,120.0,138.0,2025-08-04
SO-0831,INV-MODL-FG-0329,2,WC-023,0.0,80.0,80.0,2025-08-04
SO-0832,INV-MODL-FG-0333,2,WC-016,22.0,500.0,522.0,2025-01-15
SO-0832,INV-MODL-FG-0333,2,WC-006,30.0,650.0,680.0,2025-01-15
SO-0832,INV-MODL-FG-0333,2,WC-015,27.0,564.0,591.0,2025-01-15
SO-0832,INV-MODL-FG-0333,2,WC-004,25.0,610.0,635.0,2025-01-15
SO-0832,INV-MODL-FG-0333,2,WC-019,24.0,200.0,224.0,2025-01-15
SO-0832,INV-MODL-FG-0333,2,WC-031,0.0,80.0,80.0,2025-01-15
SO-0833,INV-BEAM-FG-0131,1,WC-015,28.0,226.0,254.0,2025-09-04
SO-0833,INV-BEAM-FG-0131,1,WC-003,14.0,250.0,264.0,2025-09-04
SO-0833,INV-BEAM-FG-0131,1,WC-016,12.0,226.0,238.0,2025-09-04
SO-0833,INV-BEAM-FG-0131,1,WC-004,15.0,330.0,345.0,2025-09-04
SO-0833,INV-BEAM-FG-0131,1,WC-015,23.0,250.0,273.0,2025-09-04
SO-0833,INV-BEAM-FG-0131,1,WC-001,25.0,178.0,203.0,2025-09-04
SO-0833,INV-BEAM-FG-0131,1,WC-013,24.0,207.0,231.0,2025-09-04
SO-0833,INV-BEAM-FG-0131,1,WC-005,18.0,304.0,322.0,2025-09-04
SO-0833,INV-BEAM-FG-0131,1,WC-007,75.0,118.0,193.0,2025-09-04
SO-0833,INV-BEAM-FG-0131,1,WC-019,24.0,161.0,185.0,2025-09-04
SO-0833,INV-BEAM-FG-0131,1,WC-024,0.0,20.0,20.0,2025-09-04
SO-0834,INV-PLTE-FG-0254,2,WC-013,15.0,406.0,421.0,2025-05-29
SO-0834,INV-PLTE-FG-0254,2,WC-006,26.0,478.0,504.0,2025-05-29
SO-0834,INV-PLTE-FG-0254,2,WC-014,18.0,394.0,412.0,2025-05-29
SO-0834,INV-PLTE-FG-0254,2,WC-003,17.0,542.0,559.0,2025-05-29
SO-0834,INV-PLTE-FG-0254,2,WC-016,17.0,528.0,545.0,2025-05-29
SO-0834,INV-PLTE-FG-0254,2,WC-006,29.0,516.0,545.0,2025-05-29
SO-0834,INV-PLTE-FG-0254,2,WC-010,25.0,240.0,265.0,2025-05-29
SO-0834,INV-PLTE-FG-0254,2,WC-017,24.0,310.0,334.0,2025-05-29
SO-0834,INV-PLTE-FG-0254,2,WC-026,0.0,50.0,50.0,2025-05-29
SO-0835,INV-PLTE-FG-0224,1,WC-014,26.0,166.0,192.0,2025-02-15
SO-0835,INV-PLTE-FG-0224,1,WC-006,21.0,298.0,319.0,2025-02-15
SO-0835,INV-PLTE-FG-0224,1,WC-013,23.0,123.0,146.0,2025-02-15
SO-0835,INV-PLTE-FG-0224,1,WC-002,16.0,139.0,155.0,2025-02-15
SO-0835,INV-PLTE-FG-0224,1,WC-007,63.0,126.0,189.0,2025-02-15
SO-0835,INV-PLTE-FG-0224,1,WC-019,24.0,54.0,78.0,2025-02-15
SO-0835,INV-PLTE-FG-0224,1,WC-020,0.0,25.0,25.0,2025-02-15
SO-0836,INV-MODL-FG-0281,2,WC-014,18.0,374.0,392.0,2025-06-10
SO-0836,INV-MODL-FG-0281,2,WC-006,20.0,370.0,390.0,2025-06-10
SO-0836,INV-MODL-FG-0281,2,WC-016,23.0,598.0,621.0,2025-06-10
SO-0836,INV-MODL-FG-0281,2,WC-006,18.0,448.0,466.0,2025-06-10
SO-0836,INV-MODL-FG-0281,2,WC-016,21.0,460.0,481.0,2025-06-10
SO-0836,INV-MODL-FG-0281,2,WC-006,15.0,610.0,625.0,2025-06-10
SO-0836,INV-MODL-FG-0281,2,WC-015,16.0,580.0,596.0,2025-06-10
SO-0836,INV-MODL-FG-0281,2,WC-005,22.0,698.0,720.0,2025-06-10
SO-0836,INV-MODL-FG-0281,2,WC-009,41.0,216.0,257.0,2025-06-10
SO-0836,INV-MODL-FG-0281,2,WC-018,23.0,478.0,501.0,2025-06-10
SO-0836,INV-MODL-FG-0281,2,WC-025,0.0,80.0,80.0,2025-06-10
SO-0837,INV-STRC-FG-0059,1,WC-013,15.0,262.0,277.0,2025-07-16
SO-0837,INV-STRC-FG-0059,1,WC-001,29.0,249.0,278.0,2025-07-16
SO-0837,INV-STRC-FG-0059,1,WC-016,25.0,160.0,185.0,2025-07-16
SO-0837,INV-STRC-FG-0059,1,WC-001,12.0,258.0,270.0,2025-07-16
SO-0837,INV-STRC-FG-0059,1,WC-015,24.0,351.0,375.0,2025-07-16
SO-0837,INV-STRC-FG-0059,1,WC-002,26.0,166.0,192.0,2025-07-16
SO-0837,INV-STRC-FG-0059,1,WC-010,60.0,102.0,162.0,2025-07-16
SO-0837,INV-STRC-FG-0059,1,WC-018,21.0,135.0,156.0,2025-07-16
SO-0837,INV-STRC-FG-0059,1,WC-025,0.0,30.0,30.0,2025-07-16
SO-0838,INV-PLTE-FG-0196,1,WC-015,18.0,148.0,166.0,2025-04-11
SO-0838,INV-PLTE-FG-0196,1,WC-002,20.0,308.0,328.0,2025-04-11
SO-0838,INV-PLTE-FG-0196,1,WC-016,23.0,284.0,307.0,2025-04-11
SO-0838,INV-PLTE-FG-0196,1,WC-004,13.0,159.0,172.0,2025-04-11
SO-0838,INV-PLTE-FG-0196,1,WC-013,28.0,123.0,151.0,2025-04-11
SO-0838,INV-PLTE-FG-0196,1,WC-004,18.0,344.0,362.0,2025-04-11
SO-0838,INV-PLTE-FG-0196,1,WC-016,28.0,172.0,200.0,2025-04-11
SO-0838,INV-PLTE-FG-0196,1,WC-005,12.0,284.0,296.0,2025-04-11
SO-0838,INV-PLTE-FG-0196,1,WC-018,15.0,186.0,201.0,2025-04-11
SO-0838,INV-PLTE-FG-0196,1,WC-021,0.0,25.0,25.0,2025-04-11
SO-0839,INV-PLTE-FG-0182,1,WC-013,30.0,322.0,352.0,2025-11-23
SO-0839,INV-PLTE-FG-0182,1,WC-005,23.0,219.0,242.0,2025-11-23
SO-0839,INV-PLTE-FG-0182,1,WC-016,29.0,236.0,265.0,2025-11-23
SO-0839,INV-PLTE-FG-0182,1,WC-006,17.0,202.0,219.0,2025-11-23
SO-0839,INV-PLTE-FG-0182,1,WC-016,29.0,239.0,268.0,2025-11-23
SO-0839,INV-PLTE-FG-0182,1,WC-001,21.0,265.0,286.0,2025-11-23
SO-0839,INV-PLTE-FG-0182,1,WC-016,14.0,317.0,331.0,2025-11-23
SO-0839,INV-PLTE-FG-0182,1,WC-004,23.0,346.0,369.0,2025-11-23
SO-0839,INV-PLTE-FG-0182,1,WC-017,22.0,231.0,253.0,2025-11-23
SO-0839,INV-PLTE-FG-0182,1,WC-024,0.0,25.0,25.0,2025-11-23
SO-0840,INV-STRC-FG-0043,1,WC-015,26.0,220.0,246.0,2025-12-28
SO-0840,INV-STRC-FG-0043,1,WC-006,24.0,126.0,150.0,2025-12-28
SO-0840,INV-STRC-FG-0043,1,WC-014,21.0,254.0,275.0,2025-12-28
SO-0840,INV-STRC-FG-0043,1,WC-004,20.0,261.0,281.0,2025-12-28
SO-0840,INV-STRC-FG-0043,1,WC-014,25.0,141.0,166.0,2025-12-28
SO-0840,INV-STRC-FG-0043,1,WC-005,25.0,229.0,254.0,2025-12-28
SO-0840,INV-STRC-FG-0043,1,WC-012,23.0,174.0,197.0,2025-12-28
SO-0840,INV-STRC-FG-0043,1,WC-019,27.0,105.0,132.0,2025-12-28
SO-0840,INV-STRC-FG-0043,1,WC-027,0.0,30.0,30.0,2025-12-28
SO-0841,INV-BEAM-FG-0133,1,WC-016,12.0,275.0,287.0,2025-04-17
SO-0841,INV-BEAM-FG-0133,1,WC-003,20.0,215.0,235.0,2025-04-17
SO-0841,INV-BEAM-FG-0133,1,WC-014,25.0,153.0,178.0,2025-04-17
SO-0841,INV-BEAM-FG-0133,1,WC-006,24.0,184.0,208.0,2025-04-17
SO-0841,INV-BEAM-FG-0133,1,WC-018,18.0,61.0,79.0,2025-04-17
SO-0841,INV-BEAM-FG-0133,1,WC-027,0.0,20.0,20.0,2025-04-17
SO-0842,INV-BEAM-FG-0101,1,WC-014,25.0,290.0,315.0,2025-09-17
SO-0842,INV-BEAM-FG-0101,1,WC-002,10.0,316.0,326.0,2025-09-17
SO-0842,INV-BEAM-FG-0101,1,WC-013,16.0,161.0,177.0,2025-09-17
SO-0842,INV-BEAM-FG-0101,1,WC-001,21.0,265.0,286.0,2025-09-17
SO-0842,INV-BEAM-FG-0101,1,WC-013,27.0,169.0,196.0,2025-09-17
SO-0842,INV-BEAM-FG-0101,1,WC-002,23.0,251.0,274.0,2025-09-17
SO-0842,INV-BEAM-FG-0101,1,WC-013,15.0,154.0,169.0,2025-09-17
SO-0842,INV-BEAM-FG-0101,1,WC-006,24.0,232.0,256.0,2025-09-17
SO-0842,INV-BEAM-FG-0101,1,WC-012,28.0,94.0,122.0,2025-09-17
SO-0842,INV-BEAM-FG-0101,1,WC-019,27.0,188.0,215.0,2025-09-17
SO-0842,INV-BEAM-FG-0101,1,WC-021,0.0,20.0,20.0,2025-09-17
SO-0843,INV-BEAM-FG-0181,1,WC-015,14.0,225.0,239.0,2025-05-25
SO-0843,INV-BEAM-FG-0181,1,WC-006,16.0,189.0,205.0,2025-05-25
SO-0843,INV-BEAM-FG-0181,1,WC-013,10.0,129.0,139.0,2025-05-25
SO-0843,INV-BEAM-FG-0181,1,WC-005,22.0,204.0,226.0,2025-05-25
SO-0843,INV-BEAM-FG-0181,1,WC-014,30.0,212.0,242.0,2025-05-25
SO-0843,INV-BEAM-FG-0181,1,WC-003,26.0,339.0,365.0,2025-05-25
SO-0843,INV-BEAM-FG-0181,1,WC-012,58.0,91.0,149.0,2025-05-25
SO-0843,INV-BEAM-FG-0181,1,WC-019,19.0,115.0,134.0,2025-05-25
SO-0843,INV-BEAM-FG-0181,1,WC-030,0.0,20.0,20.0,2025-05-25
SO-0844,INV-STRC-FG-0039,1,WC-013,30.0,167.0,197.0,2025-08-10
SO-0844,INV-STRC-FG-0039,1,WC-002,27.0,203.0,230.0,2025-08-10
SO-0844,INV-STRC-FG-0039,1,WC-015,21.0,182.0,203.0,2025-08-10
SO-0844,INV-STRC-FG-0039,1,WC-004,19.0,326.0,345.0,2025-08-10
SO-0844,INV-STRC-FG-0039,1,WC-016,18.0,351.0,369.0,2025-08-10
SO-0844,INV-STRC-FG-0039,1,WC-006,25.0,298.0,323.0,2025-08-10
SO-0844,INV-STRC-FG-0039,1,WC-013,14.0,305.0,319.0,2025-08-10
SO-0844,INV-STRC-FG-0039,1,WC-006,25.0,193.0,218.0,2025-08-10
SO-0844,INV-STRC-FG-0039,1,WC-017,28.0,210.0,238.0,2025-08-10
SO-0844,INV-STRC-FG-0039,1,WC-031,0.0,30.0,30.0,2025-08-10
SO-0845,INV-STRC-FG-0077,2,WC-013,11.0,340.0,351.0,2025-08-14
SO-0845,INV-STRC-FG-0077,2,WC-001,14.0,350.0,364.0,2025-08-14
SO-0845,INV-STRC-FG-0077,2,WC-014,21.0,246.0,267.0,2025-08-14
SO-0845,INV-STRC-FG-0077,2,WC-001,21.0,410.0,431.0,2025-08-14
SO-0845,INV-STRC-FG-0077,2,WC-017,18.0,122.0,140.0,2025-08-14
SO-0845,INV-STRC-FG-0077,2,WC-026,0.0,60.0,60.0,2025-08-14
SO-0846,INV-STRC-FG-0042,1,WC-013,28.0,304.0,332.0,2025-10-18
SO-0846,INV-STRC-FG-0042,1,WC-003,15.0,149.0,164.0,2025-10-18
SO-0846,INV-STRC-FG-0042,1,WC-015,30.0,269.0,299.0,2025-10-18
SO-0846,INV-STRC-FG-0042,1,WC-001,26.0,292.0,318.0,2025-10-18
SO-0846,INV-STRC-FG-0042,1,WC-015,15.0,331.0,346.0,2025-10-18
SO-0846,INV-STRC-FG-0042,1,WC-001,28.0,120.0,148.0,2025-10-18
SO-0846,INV-STRC-FG-0042,1,WC-015,27.0,349.0,376.0,2025-10-18
SO-0846,INV-STRC-FG-0042,1,WC-002,21.0,274.0,295.0,2025-10-18
SO-0846,INV-STRC-FG-0042,1,WC-008,40.0,151.0,191.0,2025-10-18
SO-0846,INV-STRC-FG-0042,1,WC-018,16.0,177.0,193.0,2025-10-18
SO-0846,INV-STRC-FG-0042,1,WC-029,0.0,30.0,30.0,2025-10-18
SO-0847,INV-MODL-FG-0301,1,WC-016,13.0,239.0,252.0,2025-10-27
SO-0847,INV-MODL-FG-0301,1,WC-004,12.0,318.0,330.0,2025-10-27
SO-0847,INV-MODL-FG-0301,1,WC-016,20.0,177.0,197.0,2025-10-27
SO-0847,INV-MODL-FG-0301,1,WC-003,16.0,253.0,269.0,2025-10-27
SO-0847,INV-MODL-FG-0301,1,WC-013,16.0,335.0,351.0,2025-10-27
SO-0847,INV-MODL-FG-0301,1,WC-003,10.0,168.0,178.0,2025-10-27
SO-0847,INV-MODL-FG-0301,1,WC-008,47.0,210.0,257.0,2025-10-27
SO-0847,INV-MODL-FG-0301,1,WC-017,25.0,166.0,191.0,2025-10-27
SO-0847,INV-MODL-FG-0301,1,WC-031,0.0,40.0,40.0,2025-10-27
SO-0848,INV-BEAM-FG-0127,1,WC-016,26.0,278.0,304.0,2025-07-09
SO-0848,INV-BEAM-FG-0127,1,WC-001,15.0,277.0,292.0,2025-07-09
SO-0848,INV-BEAM-FG-0127,1,WC-016,17.0,128.0,145.0,2025-07-09
SO-0848,INV-BEAM-FG-0127,1,WC-006,16.0,163.0,179.0,2025-07-09
SO-0848,INV-BEAM-FG-0127,1,WC-015,11.0,271.0,282.0,2025-07-09
SO-0848,INV-BEAM-FG-0127,1,WC-002,15.0,331.0,346.0,2025-07-09
SO-0848,INV-BEAM-FG-0127,1,WC-013,19.0,237.0,256.0,2025-07-09
SO-0848,INV-BEAM-FG-0127,1,WC-006,30.0,158.0,188.0,2025-07-09
SO-0848,INV-BEAM-FG-0127,1,WC-008,70.0,112.0,182.0,2025-07-09
SO-0848,INV-BEAM-FG-0127,1,WC-017,17.0,219.0,236.0,2025-07-09
SO-0848,INV-BEAM-FG-0127,1,WC-028,0.0,20.0,20.0,2025-07-09
SO-0849,INV-BEAM-FG-0144,1,WC-013,17.0,159.0,176.0,2025-11-02
SO-0849,INV-BEAM-FG-0144,1,WC-004,30.0,139.0,169.0,2025-11-02
SO-0849,INV-BEAM-FG-0144,1,WC-014,30.0,156.0,186.0,2025-11-02
SO-0849,INV-BEAM-FG-0144,1,WC-003,16.0,196.0,212.0,2025-11-02
SO-0849,INV-BEAM-FG-0144,1,WC-015,12.0,322.0,334.0,2025-11-02
SO-0849,INV-BEAM-FG-0144,1,WC-003,15.0,267.0,282.0,2025-11-02
SO-0849,INV-BEAM-FG-0144,1,WC-014,29.0,181.0,210.0,2025-11-02
SO-0849,INV-BEAM-FG-0144,1,WC-006,25.0,285.0,310.0,2025-11-02
SO-0849,INV-BEAM-FG-0144,1,WC-011,50.0,226.0,276.0,2025-11-02
SO-0849,INV-BEAM-FG-0144,1,WC-019,23.0,184.0,207.0,2025-11-02
SO-0849,INV-BEAM-FG-0144,1,WC-020,0.0,20.0,20.0,2025-11-02
SO-0850,INV-MODL-FG-0277,1,WC-015,25.0,240.0,265.0,2025-09-26
SO-0850,INV-MODL-FG-0277,1,WC-001,19.0,270.0,289.0,2025-09-26
SO-0850,INV-MODL-FG-0277,1,WC-013,27.0,151.0,178.0,2025-09-26
SO-0850,INV-MODL-FG-0277,1,WC-005,13.0,253.0,266.0,2025-09-26
SO-0850,INV-MODL-FG-0277,1,WC-015,27.0,137.0,164.0,2025-09-26
SO-0850,INV-MODL-FG-0277,1,WC-003,19.0,172.0,191.0,2025-09-26
SO-0850,INV-MODL-FG-0277,1,WC-016,20.0,304.0,324.0,2025-09-26
SO-0850,INV-MODL-FG-0277,1,WC-005,17.0,225.0,242.0,2025-09-26
SO-0850,INV-MODL-FG-0277,1,WC-007,44.0,107.0,151.0,2025-09-26
SO-0850,INV-MODL-FG-0277,1,WC-017,29.0,151.0,180.0,2025-09-26
SO-0850,INV-MODL-FG-0277,1,WC-024,0.0,40.0,40.0,2025-09-26
SO-0851,INV-BEAM-FG-0151,1,WC-013,11.0,330.0,341.0,2025-07-03
SO-0851,INV-BEAM-FG-0151,1,WC-004,12.0,231.0,243.0,2025-07-03
SO-0851,INV-BEAM-FG-0151,1,WC-014,25.0,161.0,186.0,2025-07-03
SO-0851,INV-BEAM-FG-0151,1,WC-006,12.0,329.0,341.0,2025-07-03
SO-0851,INV-BEAM-FG-0151,1,WC-016,11.0,172.0,183.0,2025-07-03
SO-0851,INV-BEAM-FG-0151,1,WC-005,23.0,254.0,277.0,2025-07-03
SO-0851,INV-BEAM-FG-0151,1,WC-017,18.0,146.0,164.0,2025-07-03
SO-0851,INV-BEAM-FG-0151,1,WC-025,0.0,20.0,20.0,2025-07-03
SO-0852,INV-BEAM-FG-0130,1,WC-016,29.0,211.0,240.0,2025-12-12
SO-0852,INV-BEAM-FG-0130,1,WC-003,29.0,222.0,251.0,2025-12-12
SO-0852,INV-BEAM-FG-0130,1,WC-015,17.0,203.0,220.0,2025-12-12
