Main_Parent_ID,Level,Type,ItemID,Direct_Parent_ID,Quantity,Item ID,Operation Number,Operation Name,Workcenter ID,Setup Time (min),Run Time (min),Next Operation,Previous Operation
INV-MODL-FG-0299,2,RM,INV-RM-RM-0052,INV-STRC-SFG-0258,4,,,,,,,,
INV-MODL-FG-0299,2,RM,INV-RM-RM-0003,INV-STRC-SFG-0258,3,,,,,,,,
INV-MODL-FG-0299,1,SFG,INV-BEAM-SFG-0651,INV-MODL-FG-0299,2,INV-BEAM-SFG-0651,1.0,Assembly 1,WC-014,11.0,149.0,2.0,
INV-MODL-FG-0299,1,SFG,INV-BEAM-SFG-0651,INV-MODL-FG-0299,2,INV-BEAM-SFG-0651,2.0,Welding 1,WC-002,11.0,183.0,3.0,1.0
INV-MODL-FG-0299,1,SFG,INV-BEAM-SFG-0651,INV-MODL-FG-0299,2,INV-BEAM-SFG-0651,3.0,Assembly 2,WC-015,16.0,314.0,4.0,2.0
INV-MODL-FG-0299,1,SFG,INV-BEAM-SFG-0651,INV-MODL-FG-0299,2,INV-BEAM-SFG-0651,4.0,Welding 2,WC-005,24.0,154.0,5.0,3.0
INV-MODL-FG-0299,1,SFG,INV-BEAM-SFG-0651,INV-MODL-FG-0299,2,INV-BEAM-SFG-0651,5.0,Machining 1,WC-008,39.0,67.0,,4.0
INV-MODL-FG-0299,2,RM,INV-RM-RM-0081,INV-BEAM-SFG-0651,1,,,,,,,,
INV-MODL-FG-0299,2,RM,INV-RM-RM-0050,INV-BEAM-SFG-0651,2,,,,,,,,
INV-MODL-FG-0299,2,RM,INV-RM-RM-0086,INV-BEAM-SFG-0651,1,,,,,,,,
INV-MODL-FG-0299,1,SFG,INV-BEAM-SFG-0713,INV-MODL-FG-0299,4,INV-BEAM-SFG-0713,1.0,Assembly 1,WC-015,17.0,256.0,2.0,
INV-MODL-FG-0299,1,SFG,INV-BEAM-SFG-0713,INV-MODL-FG-0299,4,INV-BEAM-SFG-0713,2.0,Welding 1,WC-004,20.0,281.0,3.0,1.0
INV-MODL-FG-0299,1,SFG,INV-BEAM-SFG-0713,INV-MODL-FG-0299,4,INV-BEAM-SFG-0713,3.0,Machining 1,WC-012,45.0,87.0,,2.0
INV-MODL-FG-0299,2,RM,INV-RM-RM-0008,INV-BEAM-SFG-0713,2,,,,,,,,
INV-MODL-FG-0299,2,RM,INV-RM-RM-0017,INV-BEAM-SFG-0713,2,,,,,,,,
INV-MODL-FG-0299,2,RM,INV-RM-RM-0125,INV-BEAM-SFG-0713,4,,,,,,,,
INV-MODL-FG-0299,2,RM,INV-RM-RM-0042,INV-BEAM-SFG-0713,2,,,,,,,,
INV-MODL-FG-0299,2,RM,INV-RM-RM-0106,INV-BEAM-SFG-0713,1,,,,,,,,
INV-MODL-FG-0299,1,RM,INV-RM-RM-0084,INV-MODL-FG-0299,2,,,,,,,,
INV-MODL-FG-0299,1,RM,INV-RM-RM-0046,INV-MODL-FG-0299,4,,,,,,,,
INV-MODL-FG-0299,1,RM,INV-RM-RM-0096,INV-MODL-FG-0299,4,,,,,,,,
INV-MODL-FG-0299,1,RM,INV-RM-RM-0022,INV-MODL-FG-0299,3,,,,,,,,
INV-MODL-FG-0300,0,FG,INV-MODL-FG-0300,,1,INV-MODL-FG-0300,1.0,Assembly 1,WC-015,24.0,221.0,2.0,
INV-MODL-FG-0300,0,FG,INV-MODL-FG-0300,,1,INV-MODL-FG-0300,2.0,Welding 1,WC-002,22.0,250.0,3.0,1.0
INV-MODL-FG-0300,0,FG,INV-MODL-FG-0300,,1,INV-MODL-FG-0300,3.0,Assembly 2,WC-014,21.0,190.0,4.0,2.0
INV-MODL-FG-0300,0,FG,INV-MODL-FG-0300,,1,INV-MODL-FG-0300,4.0,Welding 2,WC-002,24.0,335.0,5.0,3.0
INV-MODL-FG-0300,0,FG,INV-MODL-FG-0300,,1,INV-MODL-FG-0300,5.0,Painting 1,WC-019,28.0,103.0,6.0,4.0
INV-MODL-FG-0300,0,FG,INV-MODL-FG-0300,,1,INV-MODL-FG-0300,6.0,Packaging 1,WC-027,0.0,40.0,,5.0
INV-MODL-FG-0300,1,SFG,INV-MODL-SFG-1440,INV-MODL-FG-0300,2,INV-MODL-SFG-1440,1.0,Assembly 1,WC-014,14.0,238.0,2.0,
INV-MODL-FG-0300,1,SFG,INV-MODL-SFG-1440,INV-MODL-FG-0300,2,INV-MODL-SFG-1440,2.0,Welding 1,WC-001,26.0,203.0,3.0,1.0
INV-MODL-FG-0300,1,SFG,INV-MODL-SFG-1440,INV-MODL-FG-0300,2,INV-MODL-SFG-1440,3.0,Assembly 2,WC-015,17.0,210.0,4.0,2.0
INV-MODL-FG-0300,1,SFG,INV-MODL-SFG-1440,INV-MODL-FG-0300,2,INV-MODL-SFG-1440,4.0,Welding 2,WC-003,25.0,343.0,,3.0
INV-MODL-FG-0300,2,RM,INV-RM-RM-0073,INV-MODL-SFG-1440,4,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0117,INV-MODL-SFG-1440,2,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0034,INV-MODL-SFG-1440,4,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0088,INV-MODL-SFG-1440,2,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0002,INV-MODL-SFG-1440,3,,,,,,,,
INV-MODL-FG-0300,1,SFG,INV-BEAM-SFG-0642,INV-MODL-FG-0300,1,INV-BEAM-SFG-0642,1.0,Assembly 1,WC-013,30.0,257.0,2.0,
INV-MODL-FG-0300,1,SFG,INV-BEAM-SFG-0642,INV-MODL-FG-0300,1,INV-BEAM-SFG-0642,2.0,Welding 1,WC-002,17.0,241.0,,1.0
INV-MODL-FG-0300,2,RM,INV-RM-RM-0100,INV-BEAM-SFG-0642,2,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0075,INV-BEAM-SFG-0642,3,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0096,INV-BEAM-SFG-0642,3,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0036,INV-BEAM-SFG-0642,2,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0050,INV-BEAM-SFG-0642,2,,,,,,,,
INV-MODL-FG-0300,1,SFG,INV-BEAM-SFG-0572,INV-MODL-FG-0300,2,INV-BEAM-SFG-0572,1.0,Assembly 1,WC-013,16.0,163.0,2.0,
INV-MODL-FG-0300,1,SFG,INV-BEAM-SFG-0572,INV-MODL-FG-0300,2,INV-BEAM-SFG-0572,2.0,Welding 1,WC-004,18.0,279.0,3.0,1.0
INV-MODL-FG-0300,1,SFG,INV-BEAM-SFG-0572,INV-MODL-FG-0300,2,INV-BEAM-SFG-0572,3.0,Assembly 2,WC-015,19.0,125.0,4.0,2.0
INV-MODL-FG-0300,1,SFG,INV-BEAM-SFG-0572,INV-MODL-FG-0300,2,INV-BEAM-SFG-0572,4.0,Welding 2,WC-004,12.0,255.0,,3.0
INV-MODL-FG-0300,2,RM,INV-RM-RM-0124,INV-BEAM-SFG-0572,2,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0048,INV-BEAM-SFG-0572,1,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0023,INV-BEAM-SFG-0572,4,,,,,,,,
INV-MODL-FG-0300,1,SFG,INV-BEAM-SFG-0689,INV-MODL-FG-0300,2,INV-BEAM-SFG-0689,1.0,Assembly 1,WC-015,19.0,210.0,2.0,
INV-MODL-FG-0300,1,SFG,INV-BEAM-SFG-0689,INV-MODL-FG-0300,2,INV-BEAM-SFG-0689,2.0,Welding 1,WC-004,23.0,157.0,,1.0
INV-MODL-FG-0300,2,RM,INV-RM-RM-0012,INV-BEAM-SFG-0689,3,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0065,INV-BEAM-SFG-0689,3,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0079,INV-BEAM-SFG-0689,4,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0098,INV-BEAM-SFG-0689,3,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0121,INV-BEAM-SFG-0689,3,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0070,INV-BEAM-SFG-0689,2,,,,,,,,
INV-MODL-FG-0300,1,SFG,INV-MODL-SFG-1402,INV-MODL-FG-0300,1,INV-MODL-SFG-1402,1.0,Assembly 1,WC-013,20.0,359.0,2.0,
INV-MODL-FG-0300,1,SFG,INV-MODL-SFG-1402,INV-MODL-FG-0300,1,INV-MODL-SFG-1402,2.0,Welding 1,WC-003,26.0,162.0,,1.0
INV-MODL-FG-0300,2,RM,INV-RM-RM-0077,INV-MODL-SFG-1402,3,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0012,INV-MODL-SFG-1402,2,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0117,INV-MODL-SFG-1402,3,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0081,INV-MODL-SFG-1402,4,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0092,INV-MODL-SFG-1402,4,,,,,,,,
INV-MODL-FG-0300,1,SFG,INV-STRC-SFG-0011,INV-MODL-FG-0300,4,INV-STRC-SFG-0011,1.0,Assembly 1,WC-014,26.0,318.0,2.0,
INV-MODL-FG-0300,1,SFG,INV-STRC-SFG-0011,INV-MODL-FG-0300,4,INV-STRC-SFG-0011,2.0,Welding 1,WC-004,16.0,191.0,3.0,1.0
INV-MODL-FG-0300,1,SFG,INV-STRC-SFG-0011,INV-MODL-FG-0300,4,INV-STRC-SFG-0011,3.0,Assembly 2,WC-016,12.0,334.0,4.0,2.0
INV-MODL-FG-0300,1,SFG,INV-STRC-SFG-0011,INV-MODL-FG-0300,4,INV-STRC-SFG-0011,4.0,Welding 2,WC-001,21.0,242.0,5.0,3.0
INV-MODL-FG-0300,1,SFG,INV-STRC-SFG-0011,INV-MODL-FG-0300,4,INV-STRC-SFG-0011,5.0,Machining 1,WC-010,41.0,86.0,,4.0
INV-MODL-FG-0300,2,RM,INV-RM-RM-0099,INV-STRC-SFG-0011,3,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0004,INV-STRC-SFG-0011,3,,,,,,,,
INV-MODL-FG-0300,2,RM,INV-RM-RM-0083,INV-STRC-SFG-0011,3,,,,,,,,
INV-MODL-FG-0300,1,RM,INV-RM-RM-0040,INV-MODL-FG-0300,3,,,,,,,,
INV-MODL-FG-0300,1,RM,INV-RM-RM-0116,INV-MODL-FG-0300,4,,,,,,,,
INV-MODL-FG-0300,1,RM,INV-RM-RM-0080,INV-MODL-FG-0300,3,,,,,,,,
INV-MODL-FG-0300,1,RM,INV-RM-RM-0029,INV-MODL-FG-0300,3,,,,,,,,
INV-MODL-FG-0301,0,FG,INV-MODL-FG-0301,,1,INV-MODL-FG-0301,1.0,Assembly 1,WC-016,13.0,239.0,2.0,
INV-MODL-FG-0301,0,FG,INV-MODL-FG-0301,,1,INV-MODL-FG-0301,2.0,Welding 1,WC-004,12.0,318.0,3.0,1.0
INV-MODL-FG-0301,0,FG,INV-MODL-FG-0301,,1,INV-MODL-FG-0301,3.0,Assembly 2,WC-016,20.0,177.0,4.0,2.0
INV-MODL-FG-0301,0,FG,INV-MODL-FG-0301,,1,INV-MODL-FG-0301,4.0,Welding 2,WC-003,16.0,253.0,5.0,3.0
INV-MODL-FG-0301,0,FG,INV-MODL-FG-0301,,1,INV-MODL-FG-0301,5.0,Assembly 3,WC-013,16.0,335.0,6.0,4.0
INV-MODL-FG-0301,0,FG,INV-MODL-FG-0301,,1,INV-MODL-FG-0301,6.0,Welding 3,WC-003,10.0,168.0,7.0,5.0
INV-MODL-FG-0301,0,FG,INV-MODL-FG-0301,,1,INV-MODL-FG-0301,7.0,Machining 1,WC-008,47.0,210.0,8.0,6.0
INV-MODL-FG-0301,0,FG,INV-MODL-FG-0301,,1,INV-MODL-FG-0301,8.0,Painting 1,WC-017,25.0,166.0,9.0,7.0
INV-MODL-FG-0301,0,FG,INV-MODL-FG-0301,,1,INV-MODL-FG-0301,9.0,Packaging 1,WC-031,0.0,40.0,,8.0
INV-MODL-FG-0301,1,SFG,INV-PLTE-SFG-0860,INV-MODL-FG-0301,3,INV-PLTE-SFG-0860,1.0,Assembly 1,WC-013,29.0,186.0,2.0,
INV-MODL-FG-0301,1,SFG,INV-PLTE-SFG-0860,INV-MODL-FG-0301,3,INV-PLTE-SFG-0860,2.0,Welding 1,WC-001,21.0,352.0,3.0,1.0
INV-MODL-FG-0301,1,SFG,INV-PLTE-SFG-0860,INV-MODL-FG-0301,3,INV-PLTE-SFG-0860,3.0,Assembly 2,WC-016,16.0,331.0,4.0,2.0
INV-MODL-FG-0301,1,SFG,INV-PLTE-SFG-0860,INV-MODL-FG-0301,3,INV-PLTE-SFG-0860,4.0,Welding 2,WC-005,27.0,168.0,,3.0
INV-MODL-FG-0301,2,RM,INV-RM-RM-0093,INV-PLTE-SFG-0860,2,,,,,,,,
INV-MODL-FG-0301,2,RM,INV-RM-RM-0045,INV-PLTE-SFG-0860,4,,,,,,,,
INV-MODL-FG-0301,2,RM,INV-RM-RM-0019,INV-PLTE-SFG-0860,4,,,,,,,,
INV-MODL-FG-0301,1,SFG,INV-MODL-SFG-1469,INV-MODL-FG-0301,1,INV-MODL-SFG-1469,1.0,Assembly 1,WC-015,18.0,250.0,2.0,
INV-MODL-FG-0301,1,SFG,INV-MODL-SFG-1469,INV-MODL-FG-0301,1,INV-MODL-SFG-1469,2.0,Welding 1,WC-006,27.0,172.0,,1.0
INV-MODL-FG-0301,2,RM,INV-RM-RM-0040,INV-MODL-SFG-1469,1,,,,,,,,
INV-MODL-FG-0301,2,RM,INV-RM-RM-0108,INV-MODL-SFG-1469,2,,,,,,,,
INV-MODL-FG-0301,2,RM,INV-RM-RM-0053,INV-MODL-SFG-1469,2,,,,,,,,
INV-MODL-FG-0301,1,SFG,INV-PLTE-SFG-0992,INV-MODL-FG-0301,1,INV-PLTE-SFG-0992,1.0,Assembly 1,WC-016,27.0,142.0,2.0,
INV-MODL-FG-0301,1,SFG,INV-PLTE-SFG-0992,INV-MODL-FG-0301,1,INV-PLTE-SFG-0992,2.0,Welding 1,WC-004,13.0,270.0,3.0,1.0
INV-MODL-FG-0301,1,SFG,INV-PLTE-SFG-0992,INV-MODL-FG-0301,1,INV-PLTE-SFG-0992,3.0,Machining 1,WC-011,71.0,61.0,,2.0
INV-MODL-FG-0301,2,RM,INV-RM-RM-0043,INV-PLTE-SFG-0992,1,,,,,,,,
INV-MODL-FG-0301,2,RM,INV-RM-RM-0053,INV-PLTE-SFG-0992,4,,,,,,,,
INV-MODL-FG-0301,2,RM,INV-RM-RM-0065,INV-PLTE-SFG-0992,3,,,,,,,,
INV-MODL-FG-0301,2,RM,INV-RM-RM-0099,INV-PLTE-SFG-0992,1,,,,,,,,
INV-MODL-FG-0301,2,RM,INV-RM-RM-0066,INV-PLTE-SFG-0992,3,,,,,,,,
INV-MODL-FG-0301,1,SFG,INV-MODL-SFG-1189,INV-MODL-FG-0301,2,INV-MODL-SFG-1189,1.0,Assembly 1,WC-013,25.0,157.0,2.0,
INV-MODL-FG-0301,1,SFG,INV-MODL-SFG-1189,INV-MODL-FG-0301,2,INV-MODL-SFG-1189,2.0,Welding 1,WC-006,24.0,127.0,3.0,1.0
INV-MODL-FG-0301,1,SFG,INV-MODL-SFG-1189,INV-MODL-FG-0301,2,INV-MODL-SFG-1189,3.0,Machining 1,WC-012,46.0,110.0,,2.0
INV-MODL-FG-0301,2,RM,INV-RM-RM-0030,INV-MODL-SFG-1189,2,,,,,,,,
INV-MODL-FG-0301,2,RM,INV-RM-RM-0077,INV-MODL-SFG-1189,1,,,,,,,,
INV-MODL-FG-0301,2,RM,INV-RM-RM-0118,INV-MODL-SFG-1189,2,,,,,,,,
INV-MODL-FG-0301,2,RM,INV-RM-RM-0107,INV-MODL-SFG-1189,3,,,,,,,,
INV-MODL-FG-0301,1,SFG,INV-PLTE-SFG-1008,INV-MODL-FG-0301,3,INV-PLTE-SFG-1008,1.0,Assembly 1,WC-016,20.0,214.0,2.0,
INV-MODL-FG-0301,1,SFG,INV-PLTE-SFG-1008,INV-MODL-FG-0301,3,INV-PLTE-SFG-1008,2.0,Welding 1,WC-004,10.0,213.0,,1.0
INV-MODL-FG-0301,2,RM,INV-RM-RM-0124,INV-PLTE-SFG-1008,1,,,,,,,,
INV-MODL-FG-0301,2,RM,INV-RM-RM-0055,INV-PLTE-SFG-1008,4,,,,,,,,
INV-MODL-FG-0301,2,RM,INV-RM-RM-0056,INV-PLTE-SFG-1008,4,,,,,,,,
INV-MODL-FG-0301,2,RM,INV-RM-RM-0098,INV-PLTE-SFG-1008,4,,,,,,,,
INV-MODL-FG-0301,2,RM,INV-RM-RM-0094,INV-PLTE-SFG-1008,3,,,,,,,,
INV-MODL-FG-0301,2,RM,INV-RM-RM-0040,INV-PLTE-SFG-1008,4,,,,,,,,
INV-MODL-FG-0301,1,RM,INV-RM-RM-0076,INV-MODL-FG-0301,1,,,,,,,,
INV-MODL-FG-0301,1,RM,INV-RM-RM-0056,INV-MODL-FG-0301,2,,,,,,,,
INV-MODL-FG-0301,1,RM,INV-RM-RM-0050,INV-MODL-FG-0301,1,,,,,,,,
INV-MODL-FG-0302,0,FG,INV-MODL-FG-0302,,1,INV-MODL-FG-0302,1.0,Assembly 1,WC-016,22.0,189.0,2.0,
INV-MODL-FG-0302,0,FG,INV-MODL-FG-0302,,1,INV-MODL-FG-0302,2.0,Welding 1,WC-003,27.0,307.0,3.0,1.0
INV-MODL-FG-0302,0,FG,INV-MODL-FG-0302,,1,INV-MODL-FG-0302,3.0,Assembly 2,WC-014,11.0,264.0,4.0,2.0
INV-MODL-FG-0302,0,FG,INV-MODL-FG-0302,,1,INV-MODL-FG-0302,4.0,Welding 2,WC-001,24.0,130.0,5.0,3.0
INV-MODL-FG-0302,0,FG,INV-MODL-FG-0302,,1,INV-MODL-FG-0302,5.0,Assembly 3,WC-013,28.0,276.0,6.0,4.0
INV-MODL-FG-0302,0,FG,INV-MODL-FG-0302,,1,INV-MODL-FG-0302,6.0,Welding 3,WC-002,29.0,357.0,7.0,5.0
INV-MODL-FG-0302,0,FG,INV-MODL-FG-0302,,1,INV-MODL-FG-0302,7.0,Assembly 4,WC-014,15.0,174.0,8.0,6.0
INV-MODL-FG-0302,0,FG,INV-MODL-FG-0302,,1,INV-MODL-FG-0302,8.0,Welding 4,WC-006,16.0,231.0,9.0,7.0
INV-MODL-FG-0302,0,FG,INV-MODL-FG-0302,,1,INV-MODL-FG-0302,9.0,Painting 1,WC-017,20.0,190.0,10.0,8.0
INV-MODL-FG-0302,0,FG,INV-MODL-FG-0302,,1,INV-MODL-FG-0302,10.0,Packaging 1,WC-024,0.0,40.0,,9.0
INV-MODL-FG-0302,1,SFG,INV-MODL-SFG-1244,INV-MODL-FG-0302,2,INV-MODL-SFG-1244,1.0,Assembly 1,WC-015,19.0,133.0,2.0,
INV-MODL-FG-0302,1,SFG,INV-MODL-SFG-1244,INV-MODL-FG-0302,2,INV-MODL-SFG-1244,2.0,Welding 1,WC-002,17.0,285.0,3.0,1.0
INV-MODL-FG-0302,1,SFG,INV-MODL-SFG-1244,INV-MODL-FG-0302,2,INV-MODL-SFG-1244,3.0,Machining 1,WC-012,65.0,93.0,,2.0
INV-MODL-FG-0302,2,RM,INV-RM-RM-0052,INV-MODL-SFG-1244,2,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0023,INV-MODL-SFG-1244,4,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0008,INV-MODL-SFG-1244,1,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0014,INV-MODL-SFG-1244,1,,,,,,,,
INV-MODL-FG-0302,1,SFG,INV-BEAM-SFG-0803,INV-MODL-FG-0302,4,INV-BEAM-SFG-0803,1.0,Assembly 1,WC-014,20.0,342.0,2.0,
INV-MODL-FG-0302,1,SFG,INV-BEAM-SFG-0803,INV-MODL-FG-0302,4,INV-BEAM-SFG-0803,2.0,Welding 1,WC-003,17.0,224.0,3.0,1.0
INV-MODL-FG-0302,1,SFG,INV-BEAM-SFG-0803,INV-MODL-FG-0302,4,INV-BEAM-SFG-0803,3.0,Assembly 2,WC-014,27.0,299.0,4.0,2.0
INV-MODL-FG-0302,1,SFG,INV-BEAM-SFG-0803,INV-MODL-FG-0302,4,INV-BEAM-SFG-0803,4.0,Welding 2,WC-005,17.0,199.0,,3.0
INV-MODL-FG-0302,2,RM,INV-RM-RM-0088,INV-BEAM-SFG-0803,1,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0068,INV-BEAM-SFG-0803,4,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0075,INV-BEAM-SFG-0803,2,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0073,INV-BEAM-SFG-0803,1,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0034,INV-BEAM-SFG-0803,4,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0093,INV-BEAM-SFG-0803,4,,,,,,,,
INV-MODL-FG-0302,1,SFG,INV-MODL-SFG-1482,INV-MODL-FG-0302,3,INV-MODL-SFG-1482,1.0,Assembly 1,WC-013,15.0,157.0,2.0,
INV-MODL-FG-0302,1,SFG,INV-MODL-SFG-1482,INV-MODL-FG-0302,3,INV-MODL-SFG-1482,2.0,Welding 1,WC-003,26.0,341.0,3.0,1.0
INV-MODL-FG-0302,1,SFG,INV-MODL-SFG-1482,INV-MODL-FG-0302,3,INV-MODL-SFG-1482,3.0,Assembly 2,WC-013,11.0,228.0,4.0,2.0
INV-MODL-FG-0302,1,SFG,INV-MODL-SFG-1482,INV-MODL-FG-0302,3,INV-MODL-SFG-1482,4.0,Welding 2,WC-001,19.0,237.0,,3.0
INV-MODL-FG-0302,2,RM,INV-RM-RM-0055,INV-MODL-SFG-1482,1,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0112,INV-MODL-SFG-1482,2,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0035,INV-MODL-SFG-1482,3,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0016,INV-MODL-SFG-1482,2,,,,,,,,
INV-MODL-FG-0302,1,SFG,INV-MODL-SFG-1420,INV-MODL-FG-0302,2,INV-MODL-SFG-1420,1.0,Assembly 1,WC-013,15.0,325.0,2.0,
INV-MODL-FG-0302,1,SFG,INV-MODL-SFG-1420,INV-MODL-FG-0302,2,INV-MODL-SFG-1420,2.0,Welding 1,WC-003,13.0,344.0,3.0,1.0
INV-MODL-FG-0302,1,SFG,INV-MODL-SFG-1420,INV-MODL-FG-0302,2,INV-MODL-SFG-1420,3.0,Assembly 2,WC-016,27.0,121.0,4.0,2.0
INV-MODL-FG-0302,1,SFG,INV-MODL-SFG-1420,INV-MODL-FG-0302,2,INV-MODL-SFG-1420,4.0,Welding 2,WC-006,23.0,150.0,,3.0
INV-MODL-FG-0302,2,RM,INV-RM-RM-0068,INV-MODL-SFG-1420,3,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0091,INV-MODL-SFG-1420,1,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0041,INV-MODL-SFG-1420,3,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0113,INV-MODL-SFG-1420,2,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0028,INV-MODL-SFG-1420,1,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0057,INV-MODL-SFG-1420,1,,,,,,,,
INV-MODL-FG-0302,1,SFG,INV-MODL-SFG-1464,INV-MODL-FG-0302,1,INV-MODL-SFG-1464,1.0,Assembly 1,WC-014,13.0,358.0,2.0,
INV-MODL-FG-0302,1,SFG,INV-MODL-SFG-1464,INV-MODL-FG-0302,1,INV-MODL-SFG-1464,2.0,Welding 1,WC-004,26.0,173.0,3.0,1.0
INV-MODL-FG-0302,1,SFG,INV-MODL-SFG-1464,INV-MODL-FG-0302,1,INV-MODL-SFG-1464,3.0,Assembly 2,WC-015,17.0,213.0,4.0,2.0
INV-MODL-FG-0302,1,SFG,INV-MODL-SFG-1464,INV-MODL-FG-0302,1,INV-MODL-SFG-1464,4.0,Welding 2,WC-006,21.0,283.0,,3.0
INV-MODL-FG-0302,2,RM,INV-RM-RM-0031,INV-MODL-SFG-1464,3,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0098,INV-MODL-SFG-1464,4,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0050,INV-MODL-SFG-1464,1,,,,,,,,
INV-MODL-FG-0302,1,SFG,INV-STRC-SFG-0145,INV-MODL-FG-0302,4,INV-STRC-SFG-0145,1.0,Assembly 1,WC-015,30.0,172.0,2.0,
INV-MODL-FG-0302,1,SFG,INV-STRC-SFG-0145,INV-MODL-FG-0302,4,INV-STRC-SFG-0145,2.0,Welding 1,WC-003,18.0,148.0,3.0,1.0
INV-MODL-FG-0302,1,SFG,INV-STRC-SFG-0145,INV-MODL-FG-0302,4,INV-STRC-SFG-0145,3.0,Assembly 2,WC-015,18.0,308.0,4.0,2.0
INV-MODL-FG-0302,1,SFG,INV-STRC-SFG-0145,INV-MODL-FG-0302,4,INV-STRC-SFG-0145,4.0,Welding 2,WC-006,30.0,138.0,5.0,3.0
INV-MODL-FG-0302,1,SFG,INV-STRC-SFG-0145,INV-MODL-FG-0302,4,INV-STRC-SFG-0145,5.0,Machining 1,WC-007,46.0,103.0,,4.0
INV-MODL-FG-0302,2,RM,INV-RM-RM-0118,INV-STRC-SFG-0145,4,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0036,INV-STRC-SFG-0145,2,,,,,,,,
INV-MODL-FG-0302,2,RM,INV-RM-RM-0121,INV-STRC-SFG-0145,1,,,,,,,,
INV-MODL-FG-0302,1,RM,INV-RM-RM-0097,INV-MODL-FG-0302,3,,,,,,,,
INV-MODL-FG-0302,1,RM,INV-RM-RM-0043,INV-MODL-FG-0302,3,,,,,,,,
INV-MODL-FG-0302,1,RM,INV-RM-RM-0112,INV-MODL-FG-0302,1,,,,,,,,
INV-MODL-FG-0302,1,RM,INV-RM-RM-0062,INV-MODL-FG-0302,2,,,,,,,,
INV-MODL-FG-0303,0,FG,INV-MODL-FG-0303,,1,INV-MODL-FG-0303,1.0,Assembly 1,WC-015,12.0,189.0,2.0,
INV-MODL-FG-0303,0,FG,INV-MODL-FG-0303,,1,INV-MODL-FG-0303,2.0,Welding 1,WC-006,27.0,305.0,3.0,1.0
INV-MODL-FG-0303,0,FG,INV-MODL-FG-0303,,1,INV-MODL-FG-0303,3.0,Assembly 2,WC-014,28.0,358.0,4.0,2.0
INV-MODL-FG-0303,0,FG,INV-MODL-FG-0303,,1,INV-MODL-FG-0303,4.0,Welding 2,WC-003,17.0,223.0,5.0,3.0
INV-MODL-FG-0303,0,FG,INV-MODL-FG-0303,,1,INV-MODL-FG-0303,5.0,Assembly 3,WC-015,23.0,179.0,6.0,4.0
INV-MODL-FG-0303,0,FG,INV-MODL-FG-0303,,1,INV-MODL-FG-0303,6.0,Welding 3,WC-001,24.0,197.0,7.0,5.0
INV-MODL-FG-0303,0,FG,INV-MODL-FG-0303,,1,INV-MODL-FG-0303,7.0,Machining 1,WC-007,28.0,154.0,8.0,6.0
