Item ID,Parent ID,Component ID,Level,Quantity
INV-MODL-SFG-1244,INV-MODL-FG-0302,INV-RM-RM-0014,2,1
INV-MODL-FG-0302,,INV-BEAM-SFG-0803,1,4
INV-BEAM-SFG-0803,INV-MODL-FG-0302,INV-RM-RM-0088,2,1
INV-BEAM-SFG-0803,INV-MODL-FG-0302,INV-RM-RM-0068,2,4
INV-BEAM-SFG-0803,INV-MODL-FG-0302,INV-RM-RM-0075,2,2
INV-BEAM-SFG-0803,INV-MODL-FG-0302,INV-RM-RM-0073,2,1
INV-BEAM-SFG-0803,INV-MODL-FG-0302,INV-RM-RM-0034,2,4
INV-BEAM-SFG-0803,INV-MODL-FG-0302,INV-RM-RM-0093,2,4
INV-MODL-FG-0302,,INV-MODL-SFG-1482,1,3
INV-MODL-SFG-1482,INV-MODL-FG-0302,INV-RM-RM-0055,2,1
INV-MODL-SFG-1482,INV-MODL-FG-0302,INV-RM-RM-0112,2,2
INV-MODL-SFG-1482,INV-MODL-FG-0302,INV-RM-RM-0035,2,3
INV-MODL-SFG-1482,INV-MODL-FG-0302,INV-RM-RM-0016,2,2
INV-MODL-FG-0302,,INV-MODL-SFG-1420,1,2
INV-MODL-SFG-1420,INV-MODL-FG-0302,INV-RM-RM-0068,2,3
INV-MODL-SFG-1420,INV-MODL-FG-0302,INV-RM-RM-0091,2,1
INV-MODL-SFG-1420,INV-MODL-FG-0302,INV-RM-RM-0041,2,3
INV-MODL-SFG-1420,INV-MODL-FG-0302,INV-RM-RM-0113,2,2
INV-MODL-SFG-1420,INV-MODL-FG-0302,INV-RM-RM-0028,2,1
INV-MODL-SFG-1420,INV-MODL-FG-0302,INV-RM-RM-0057,2,1
INV-MODL-FG-0302,,INV-MODL-SFG-1464,1,1
INV-MODL-SFG-1464,INV-MODL-FG-0302,INV-RM-RM-0031,2,3
INV-MODL-SFG-1464,INV-MODL-FG-0302,INV-RM-RM-0098,2,4
INV-MODL-SFG-1464,INV-MODL-FG-0302,INV-RM-RM-0050,2,1
INV-MODL-FG-0302,,INV-STRC-SFG-0145,1,4
INV-STRC-SFG-0145,INV-MODL-FG-0302,INV-RM-RM-0118,2,4
INV-STRC-SFG-0145,INV-MODL-FG-0302,INV-RM-RM-0036,2,2
INV-STRC-SFG-0145,INV-MODL-FG-0302,INV-RM-RM-0121,2,1
INV-MODL-FG-0302,,INV-RM-RM-0097,1,3
INV-MODL-FG-0302,,INV-RM-RM-0043,1,3
INV-MODL-FG-0302,,INV-RM-RM-0112,1,1
INV-MODL-FG-0302,,INV-RM-RM-0062,1,2
INV-MODL-FG-0303,,INV-MODL-FG-0303,0,1
INV-MODL-FG-0303,,INV-BEAM-SFG-0735,1,1
INV-BEAM-SFG-0735,INV-MODL-FG-0303,INV-RM-RM-0061,2,3
INV-BEAM-SFG-0735,INV-MODL-FG-0303,INV-RM-RM-0042,2,2
INV-BEAM-SFG-0735,INV-MODL-FG-0303,INV-RM-RM-0075,2,3
INV-MODL-FG-0303,,INV-PLTE-SFG-1073,1,2
INV-PLTE-SFG-1073,INV-MODL-FG-0303,INV-RM-RM-0031,2,3
INV-PLTE-SFG-1073,INV-MODL-FG-0303,INV-RM-RM-0048,2,1
INV-PLTE-SFG-1073,INV-MODL-FG-0303,INV-RM-RM-0005,2,3
INV-PLTE-SFG-1073,INV-MODL-FG-0303,INV-RM-RM-0086,2,1
INV-PLTE-SFG-1073,INV-MODL-FG-0303,INV-RM-RM-0125,2,2
INV-MODL-FG-0303,,INV-PLTE-SFG-1062,1,4
INV-PLTE-SFG-1062,INV-MODL-FG-0303,INV-RM-RM-0122,2,1
INV-PLTE-SFG-1062,INV-MODL-FG-0303,INV-RM-RM-0051,2,2
INV-PLTE-SFG-1062,INV-MODL-FG-0303,INV-RM-RM-0124,2,3
INV-PLTE-SFG-1062,INV-MODL-FG-0303,INV-RM-RM-0111,2,2
INV-PLTE-SFG-1062,INV-MODL-FG-0303,INV-RM-RM-0079,2,1
INV-PLTE-SFG-1062,INV-MODL-FG-0303,INV-RM-RM-0026,2,2
INV-MODL-FG-0303,,INV-PLTE-SFG-1136,1,3
INV-PLTE-SFG-1136,INV-MODL-FG-0303,INV-RM-RM-0041,2,4
INV-PLTE-SFG-1136,INV-MODL-FG-0303,INV-RM-RM-0118,2,4
INV-PLTE-SFG-1136,INV-MODL-FG-0303,INV-RM-RM-0023,2,3
INV-MODL-FG-0303,,INV-STRC-SFG-0152,1,4
INV-STRC-SFG-0152,INV-MODL-FG-0303,INV-RM-RM-0069,2,4
INV-STRC-SFG-0152,INV-MODL-FG-0303,INV-RM-RM-0019,2,1
INV-STRC-SFG-0152,INV-MODL-FG-0303,INV-RM-RM-0037,2,1
INV-STRC-SFG-0152,INV-MODL-FG-0303,INV-RM-RM-0017,2,4
INV-STRC-SFG-0152,INV-MODL-FG-0303,INV-RM-RM-0014,2,1
INV-STRC-SFG-0152,INV-MODL-FG-0303,INV-RM-RM-0030,2,1
INV-MODL-FG-0303,,INV-RM-RM-0045,1,1
INV-MODL-FG-0303,,INV-RM-RM-0103,1,1
INV-MODL-FG-0303,,INV-RM-RM-0084,1,2
INV-MODL-FG-0304,,INV-MODL-FG-0304,0,1
INV-MODL-FG-0304,,INV-MODL-SFG-1218,1,3
INV-MODL-SFG-1218,INV-MODL-FG-0304,INV-RM-RM-0113,2,2
INV-MODL-SFG-1218,INV-MODL-FG-0304,INV-RM-RM-0090,2,3
INV-MODL-SFG-1218,INV-MODL-FG-0304,INV-RM-RM-0063,2,3
INV-MODL-SFG-1218,INV-MODL-FG-0304,INV-RM-RM-0061,2,2
INV-MODL-SFG-1218,INV-MODL-FG-0304,INV-RM-RM-0071,2,4
INV-MODL-FG-0304,,INV-BEAM-SFG-0699,1,1
INV-BEAM-SFG-0699,INV-MODL-FG-0304,INV-RM-RM-0047,2,2
INV-BEAM-SFG-0699,INV-MODL-FG-0304,INV-RM-RM-0082,2,2
INV-BEAM-SFG-0699,INV-MODL-FG-0304,INV-RM-RM-0054,2,2
INV-BEAM-SFG-0699,INV-MODL-FG-0304,INV-RM-RM-0070,2,4
INV-BEAM-SFG-0699,INV-MODL-FG-0304,INV-RM-RM-0049,2,4
INV-MODL-FG-0304,,INV-PLTE-SFG-1131,1,1
INV-PLTE-SFG-1131,INV-MODL-FG-0304,INV-RM-RM-0068,2,4
INV-PLTE-SFG-1131,INV-MODL-FG-0304,INV-RM-RM-0045,2,4
INV-PLTE-SFG-1131,INV-MODL-FG-0304,INV-RM-RM-0093,2,2
INV-PLTE-SFG-1131,INV-MODL-FG-0304,INV-RM-RM-0117,2,2
INV-MODL-FG-0304,,INV-MODL-SFG-1406,1,1
INV-MODL-SFG-1406,INV-MODL-FG-0304,INV-RM-RM-0006,2,2
INV-MODL-SFG-1406,INV-MODL-FG-0304,INV-RM-RM-0104,2,1
INV-MODL-SFG-1406,INV-MODL-FG-0304,INV-RM-RM-0091,2,1
INV-MODL-SFG-1406,INV-MODL-FG-0304,INV-RM-RM-0038,2,1
INV-MODL-SFG-1406,INV-MODL-FG-0304,INV-RM-RM-0082,2,2
INV-MODL-SFG-1406,INV-MODL-FG-0304,INV-RM-RM-0014,2,1
INV-MODL-FG-0304,,INV-RM-RM-0119,1,4
INV-MODL-FG-0304,,INV-RM-RM-0055,1,3
INV-MODL-FG-0305,,INV-MODL-FG-0305,0,1
INV-MODL-FG-0305,,INV-STRC-SFG-0286,1,1
INV-STRC-SFG-0286,INV-MODL-FG-0305,INV-RM-RM-0015,2,1
INV-STRC-SFG-0286,INV-MODL-FG-0305,INV-RM-RM-0091,2,1
INV-STRC-SFG-0286,INV-MODL-FG-0305,INV-RM-RM-0113,2,3
INV-MODL-FG-0305,,INV-MODL-SFG-1472,1,3
INV-MODL-SFG-1472,INV-MODL-FG-0305,INV-RM-RM-0063,2,3
INV-MODL-SFG-1472,INV-MODL-FG-0305,INV-RM-RM-0009,2,1
INV-MODL-SFG-1472,INV-MODL-FG-0305,INV-RM-RM-0084,2,4
INV-MODL-SFG-1472,INV-MODL-FG-0305,INV-RM-RM-0116,2,4
INV-MODL-SFG-1472,INV-MODL-FG-0305,INV-RM-RM-0096,2,3
INV-MODL-SFG-1472,INV-MODL-FG-0305,INV-RM-RM-0011,2,3
INV-MODL-FG-0305,,INV-BEAM-SFG-0655,1,4
INV-BEAM-SFG-0655,INV-MODL-FG-0305,INV-RM-RM-0097,2,3
INV-BEAM-SFG-0655,INV-MODL-FG-0305,INV-RM-RM-0001,2,3
INV-BEAM-SFG-0655,INV-MODL-FG-0305,INV-RM-RM-0043,2,3
INV-BEAM-SFG-0655,INV-MODL-FG-0305,INV-RM-RM-0065,2,4
INV-BEAM-SFG-0655,INV-MODL-FG-0305,INV-RM-RM-0002,2,3
INV-BEAM-SFG-0655,INV-MODL-FG-0305,INV-RM-RM-0109,2,1
INV-MODL-FG-0305,,INV-BEAM-SFG-0479,1,1
INV-BEAM-SFG-0479,INV-MODL-FG-0305,INV-RM-RM-0083,2,1
INV-BEAM-SFG-0479,INV-MODL-FG-0305,INV-RM-RM-0063,2,2
INV-BEAM-SFG-0479,INV-MODL-FG-0305,INV-RM-RM-0114,2,2
INV-MODL-FG-0305,,INV-PLTE-SFG-0965,1,2
INV-PLTE-SFG-0965,INV-MODL-FG-0305,INV-RM-RM-0104,2,2
INV-PLTE-SFG-0965,INV-MODL-FG-0305,INV-RM-RM-0119,2,3
INV-PLTE-SFG-0965,INV-MODL-FG-0305,INV-RM-RM-0108,2,4
INV-PLTE-SFG-0965,INV-MODL-FG-0305,INV-RM-RM-0031,2,2
INV-MODL-FG-0305,,INV-RM-RM-0077,1,2
INV-MODL-FG-0305,,INV-RM-RM-0072,1,2
INV-MODL-FG-0305,,INV-RM-RM-0049,1,3
INV-MODL-FG-0306,,INV-MODL-FG-0306,0,1
INV-MODL-FG-0306,,INV-BEAM-SFG-0435,1,4
INV-BEAM-SFG-0435,INV-MODL-FG-0306,INV-RM-RM-0032,2,1
INV-BEAM-SFG-0435,INV-MODL-FG-0306,INV-RM-RM-0117,2,3
INV-BEAM-SFG-0435,INV-MODL-FG-0306,INV-RM-RM-0035,2,2
INV-BEAM-SFG-0435,INV-MODL-FG-0306,INV-RM-RM-0083,2,2
INV-BEAM-SFG-0435,INV-MODL-FG-0306,INV-RM-RM-0022,2,1
INV-BEAM-SFG-0435,INV-MODL-FG-0306,INV-RM-RM-0090,2,3
INV-MODL-FG-0306,,INV-STRC-SFG-0336,1,4
INV-STRC-SFG-0336,INV-MODL-FG-0306,INV-RM-RM-0118,2,2
INV-STRC-SFG-0336,INV-MODL-FG-0306,INV-RM-RM-0001,2,3
INV-STRC-SFG-0336,INV-MODL-FG-0306,INV-RM-RM-0100,2,1
INV-STRC-SFG-0336,INV-MODL-FG-0306,INV-RM-RM-0090,2,1
INV-STRC-SFG-0336,INV-MODL-FG-0306,INV-RM-RM-0110,2,3
INV-STRC-SFG-0336,INV-MODL-FG-0306,INV-RM-RM-0035,2,2
INV-MODL-FG-0306,,INV-MODL-SFG-1223,1,2
INV-MODL-SFG-1223,INV-MODL-FG-0306,INV-RM-RM-0112,2,4
INV-MODL-SFG-1223,INV-MODL-FG-0306,INV-RM-RM-0099,2,2
INV-MODL-SFG-1223,INV-MODL-FG-0306,INV-RM-RM-0014,2,1
INV-MODL-SFG-1223,INV-MODL-FG-0306,INV-RM-RM-0038,2,1
INV-MODL-FG-0306,,INV-RM-RM-0021,1,4
INV-MODL-FG-0306,,INV-RM-RM-0083,1,3
INV-MODL-FG-0306,,INV-RM-RM-0085,1,2
INV-MODL-FG-0306,,INV-RM-RM-0102,1,2
INV-MODL-FG-0307,,INV-MODL-FG-0307,0,1
INV-MODL-FG-0307,,INV-STRC-SFG-0094,1,1
INV-STRC-SFG-0094,INV-MODL-FG-0307,INV-RM-RM-0100,2,4
INV-STRC-SFG-0094,INV-MODL-FG-0307,INV-RM-RM-0119,2,1
INV-STRC-SFG-0094,INV-MODL-FG-0307,INV-RM-RM-0123,2,2
INV-MODL-FG-0307,,INV-STRC-SFG-0217,1,1
INV-STRC-SFG-0217,INV-MODL-FG-0307,INV-RM-RM-0124,2,1
INV-STRC-SFG-0217,INV-MODL-FG-0307,INV-RM-RM-0043,2,1
INV-STRC-SFG-0217,INV-MODL-FG-0307,INV-RM-RM-0037,2,3
INV-STRC-SFG-0217,INV-MODL-FG-0307,INV-RM-RM-0067,2,4
INV-MODL-FG-0307,,INV-MODL-SFG-1194,1,2
INV-MODL-SFG-1194,INV-MODL-FG-0307,INV-RM-RM-0052,2,3
INV-MODL-SFG-1194,INV-MODL-FG-0307,INV-RM-RM-0050,2,2
INV-MODL-SFG-1194,INV-MODL-FG-0307,INV-RM-RM-0048,2,3
INV-MODL-FG-0307,,INV-BEAM-SFG-0445,1,4
INV-BEAM-SFG-0445,INV-MODL-FG-0307,INV-RM-RM-0090,2,1
INV-BEAM-SFG-0445,INV-MODL-FG-0307,INV-RM-RM-0084,2,1
INV-BEAM-SFG-0445,INV-MODL-FG-0307,INV-RM-RM-0102,2,2
INV-BEAM-SFG-0445,INV-MODL-FG-0307,INV-RM-RM-0081,2,1
INV-MODL-FG-0307,,INV-RM-RM-0021,1,4
INV-MODL-FG-0307,,INV-RM-RM-0056,1,1
INV-MODL-FG-0307,,INV-RM-RM-0116,1,3
INV-MODL-FG-0308,,INV-MODL-FG-0308,0,1
INV-MODL-FG-0308,,INV-PLTE-SFG-0873,1,4
INV-PLTE-SFG-0873,INV-MODL-FG-0308,INV-RM-RM-0092,2,3
INV-PLTE-SFG-0873,INV-MODL-FG-0308,INV-RM-RM-0055,2,2
INV-PLTE-SFG-0873,INV-MODL-FG-0308,INV-RM-RM-0075,2,2
INV-PLTE-SFG-0873,INV-MODL-FG-0308,INV-RM-RM-0107,2,4
INV-PLTE-SFG-0873,INV-MODL-FG-0308,INV-RM-RM-0086,2,2
INV-MODL-FG-0308,,INV-BEAM-SFG-0549,1,1
INV-BEAM-SFG-0549,INV-MODL-FG-0308,INV-RM-RM-0046,2,3
INV-BEAM-SFG-0549,INV-MODL-FG-0308,INV-RM-RM-0047,2,3
INV-BEAM-SFG-0549,INV-MODL-FG-0308,INV-RM-RM-0003,2,3
INV-BEAM-SFG-0549,INV-MODL-FG-0308,INV-RM-RM-0057,2,1
INV-MODL-FG-0308,,INV-STRC-SFG-0372,1,4
INV-STRC-SFG-0372,INV-MODL-FG-0308,INV-RM-RM-0025,2,3
INV-STRC-SFG-0372,INV-MODL-FG-0308,INV-RM-RM-0093,2,1
INV-STRC-SFG-0372,INV-MODL-FG-0308,INV-RM-RM-0065,2,1
INV-STRC-SFG-0372,INV-MODL-FG-0308,INV-RM-RM-0083,2,1
INV-STRC-SFG-0372,INV-MODL-FG-0308,INV-RM-RM-0055,2,2
INV-MODL-FG-0308,,INV-RM-RM-0008,1,1
INV-MODL-FG-0308,,INV-RM-RM-0124,1,2
INV-MODL-FG-0308,,INV-RM-RM-0043,1,3
INV-MODL-FG-0309,,INV-MODL-FG-0309,0,1
INV-MODL-FG-0309,,INV-MODL-SFG-1406,1,2
INV-MODL-SFG-1406,INV-MODL-FG-0309,INV-RM-RM-0006,2,2
INV-MODL-SFG-1406,INV-MODL-FG-0309,INV-RM-RM-0104,2,1
INV-MODL-SFG-1406,INV-MODL-FG-0309,INV-RM-RM-0091,2,1
INV-MODL-SFG-1406,INV-MODL-FG-0309,INV-RM-RM-0038,2,1
INV-MODL-SFG-1406,INV-MODL-FG-0309,INV-RM-RM-0082,2,2
INV-MODL-SFG-1406,INV-MODL-FG-0309,INV-RM-RM-0014,2,1
INV-MODL-FG-0309,,INV-PLTE-SFG-1111,1,1
INV-PLTE-SFG-1111,INV-MODL-FG-0309,INV-RM-RM-0073,2,3
INV-PLTE-SFG-1111,INV-MODL-FG-0309,INV-RM-RM-0048,2,3
INV-PLTE-SFG-1111,INV-MODL-FG-0309,INV-RM-RM-0049,2,4
INV-PLTE-SFG-1111,INV-MODL-FG-0309,INV-RM-RM-0124,2,1
INV-MODL-FG-0309,,INV-MODL-SFG-1505,1,1
INV-MODL-SFG-1505,INV-MODL-FG-0309,INV-RM-RM-0056,2,2
INV-MODL-SFG-1505,INV-MODL-FG-0309,INV-RM-RM-0118,2,1
INV-MODL-SFG-1505,INV-MODL-FG-0309,INV-RM-RM-0114,2,3
INV-MODL-SFG-1505,INV-MODL-FG-0309,INV-RM-RM-0103,2,2
INV-MODL-FG-0309,,INV-RM-RM-0006,1,4
INV-MODL-FG-0309,,INV-RM-RM-0120,1,1
INV-MODL-FG-0309,,INV-RM-RM-0017,1,4
INV-MODL-FG-0309,,INV-RM-RM-0117,1,1
INV-MODL-FG-0310,,INV-MODL-FG-0310,0,1
INV-MODL-FG-0310,,INV-PLTE-SFG-1163,1,3
INV-PLTE-SFG-1163,INV-MODL-FG-0310,INV-RM-RM-0111,2,2
INV-PLTE-SFG-1163,INV-MODL-FG-0310,INV-RM-RM-0066,2,4
INV-PLTE-SFG-1163,INV-MODL-FG-0310,INV-RM-RM-0023,2,4
INV-PLTE-SFG-1163,INV-MODL-FG-0310,INV-RM-RM-0120,2,3
INV-PLTE-SFG-1163,INV-MODL-FG-0310,INV-RM-RM-0031,2,3
INV-PLTE-SFG-1163,INV-MODL-FG-0310,INV-RM-RM-0070,2,2
INV-MODL-FG-0310,,INV-PLTE-SFG-0886,1,3
INV-PLTE-SFG-0886,INV-MODL-FG-0310,INV-RM-RM-0027,2,4
INV-PLTE-SFG-0886,INV-MODL-FG-0310,INV-RM-RM-0058,2,3
INV-PLTE-SFG-0886,INV-MODL-FG-0310,INV-RM-RM-0059,2,4
INV-MODL-FG-0310,,INV-BEAM-SFG-0772,1,3
INV-BEAM-SFG-0772,INV-MODL-FG-0310,INV-RM-RM-0087,2,2
INV-BEAM-SFG-0772,INV-MODL-FG-0310,INV-RM-RM-0126,2,1
INV-BEAM-SFG-0772,INV-MODL-FG-0310,INV-RM-RM-0042,2,1
INV-MODL-FG-0310,,INV-RM-RM-0006,1,3
INV-MODL-FG-0310,,INV-RM-RM-0089,1,2
INV-MODL-FG-0311,,INV-MODL-FG-0311,0,1
INV-MODL-FG-0311,,INV-BEAM-SFG-0408,1,3
INV-BEAM-SFG-0408,INV-MODL-FG-0311,INV-RM-RM-0008,2,3
INV-BEAM-SFG-0408,INV-MODL-FG-0311,INV-RM-RM-0030,2,4
INV-BEAM-SFG-0408,INV-MODL-FG-0311,INV-RM-RM-0105,2,4
INV-BEAM-SFG-0408,INV-MODL-FG-0311,INV-RM-RM-0059,2,4
INV-MODL-FG-0311,,INV-STRC-SFG-0266,1,3
INV-STRC-SFG-0266,INV-MODL-FG-0311,INV-RM-RM-0021,2,3
INV-STRC-SFG-0266,INV-MODL-FG-0311,INV-RM-RM-0065,2,2
INV-STRC-SFG-0266,INV-MODL-FG-0311,INV-RM-RM-0104,2,2
INV-STRC-SFG-0266,INV-MODL-FG-0311,INV-RM-RM-0054,2,3
INV-STRC-SFG-0266,INV-MODL-FG-0311,INV-RM-RM-0028,2,1
INV-MODL-FG-0311,,INV-MODL-SFG-1487,1,4
INV-MODL-SFG-1487,INV-MODL-FG-0311,INV-RM-RM-0112,2,4
INV-MODL-SFG-1487,INV-MODL-FG-0311,INV-RM-RM-0092,2,1
INV-MODL-SFG-1487,INV-MODL-FG-0311,INV-RM-RM-0121,2,2
INV-MODL-SFG-1487,INV-MODL-FG-0311,INV-RM-RM-0094,2,2
INV-MODL-FG-0311,,INV-BEAM-SFG-0591,1,1
INV-BEAM-SFG-0591,INV-MODL-FG-0311,INV-RM-RM-0072,2,1
INV-BEAM-SFG-0591,INV-MODL-FG-0311,INV-RM-RM-0026,2,2
INV-BEAM-SFG-0591,INV-MODL-FG-0311,INV-RM-RM-0089,2,4
INV-BEAM-SFG-0591,INV-MODL-FG-0311,INV-RM-RM-0019,2,1
INV-BEAM-SFG-0591,INV-MODL-FG-0311,INV-RM-RM-0041,2,4
INV-MODL-FG-0311,,INV-STRC-SFG-0002,1,3
INV-STRC-SFG-0002,INV-MODL-FG-0311,INV-RM-RM-0005,2,1
INV-STRC-SFG-0002,INV-MODL-FG-0311,INV-RM-RM-0037,2,2
INV-STRC-SFG-0002,INV-MODL-FG-0311,INV-RM-RM-0122,2,1
INV-STRC-SFG-0002,INV-MODL-FG-0311,INV-RM-RM-0056,2,4
INV-STRC-SFG-0002,INV-MODL-FG-0311,INV-RM-RM-0038,2,3
INV-MODL-FG-0311,,INV-RM-RM-0110,1,2
INV-MODL-FG-0311,,INV-RM-RM-0058,1,2
INV-MODL-FG-0312,,INV-MODL-FG-0312,0,1
INV-MODL-FG-0312,,INV-PLTE-SFG-1098,1,2
INV-PLTE-SFG-1098,INV-MODL-FG-0312,INV-RM-RM-0007,2,4
INV-PLTE-SFG-1098,INV-MODL-FG-0312,INV-RM-RM-0070,2,4
INV-PLTE-SFG-1098,INV-MODL-FG-0312,INV-RM-RM-0078,2,2
INV-PLTE-SFG-1098,INV-MODL-FG-0312,INV-RM-RM-0122,2,3
INV-MODL-FG-0312,,INV-BEAM-SFG-0413,1,4
INV-BEAM-SFG-0413,INV-MODL-FG-0312,INV-RM-RM-0123,2,3
INV-BEAM-SFG-0413,INV-MODL-FG-0312,INV-RM-RM-0026,2,1
INV-BEAM-SFG-0413,INV-MODL-FG-0312,INV-RM-RM-0032,2,2
INV-MODL-FG-0312,,INV-PLTE-SFG-1052,1,4
INV-PLTE-SFG-1052,INV-MODL-FG-0312,INV-RM-RM-0094,2,4
INV-PLTE-SFG-1052,INV-MODL-FG-0312,INV-RM-RM-0076,2,1
INV-PLTE-SFG-1052,INV-MODL-FG-0312,INV-RM-RM-0118,2,1
INV-PLTE-SFG-1052,INV-MODL-FG-0312,INV-RM-RM-0089,2,4
INV-PLTE-SFG-1052,INV-MODL-FG-0312,INV-RM-RM-0114,2,4
INV-PLTE-SFG-1052,INV-MODL-FG-0312,INV-RM-RM-0073,2,4
INV-MODL-FG-0312,,INV-MODL-SFG-1438,1,1
INV-MODL-SFG-1438,INV-MODL-FG-0312,INV-RM-RM-0063,2,3
INV-MODL-SFG-1438,INV-MODL-FG-0312,INV-RM-RM-0072,2,1
INV-MODL-SFG-1438,INV-MODL-FG-0312,INV-RM-RM-0021,2,1
INV-MODL-SFG-1438,INV-MODL-FG-0312,INV-RM-RM-0081,2,4
INV-MODL-FG-0312,,INV-STRC-SFG-0055,1,3
INV-STRC-SFG-0055,INV-MODL-FG-0312,INV-RM-RM-0055,2,2
INV-STRC-SFG-0055,INV-MODL-FG-0312,INV-RM-RM-0099,2,4
INV-STRC-SFG-0055,INV-MODL-FG-0312,INV-RM-RM-0032,2,2
INV-MODL-FG-0312,,INV-PLTE-SFG-0824,1,3
INV-PLTE-SFG-0824,INV-MODL-FG-0312,INV-RM-RM-0053,2,4
INV-PLTE-SFG-0824,INV-MODL-FG-0312,INV-RM-RM-0117,2,2
INV-PLTE-SFG-0824,INV-MODL-FG-0312,INV-RM-RM-0116,2,4
INV-MODL-FG-0312,,INV-RM-RM-0004,1,1
INV-MODL-FG-0312,,INV-RM-RM-0042,1,2
INV-MODL-FG-0312,,INV-RM-RM-0020,1,2
INV-MODL-FG-0312,,INV-RM-RM-0007,1,4
INV-MODL-FG-0313,,INV-MODL-FG-0313,0,1
INV-MODL-FG-0313,,INV-MODL-SFG-1413,1,1
INV-MODL-SFG-1413,INV-MODL-FG-0313,INV-RM-RM-0011,2,3
INV-MODL-SFG-1413,INV-MODL-FG-0313,INV-RM-RM-0070,2,3
INV-MODL-SFG-1413,INV-MODL-FG-0313,INV-RM-RM-0060,2,4
INV-MODL-SFG-1413,INV-MODL-FG-0313,INV-RM-RM-0065,2,4
INV-MODL-FG-0313,,INV-PLTE-SFG-1089,1,3
INV-PLTE-SFG-1089,INV-MODL-FG-0313,INV-RM-RM-0120,2,2
INV-PLTE-SFG-1089,INV-MODL-FG-0313,INV-RM-RM-0121,2,1
INV-PLTE-SFG-1089,INV-MODL-FG-0313,INV-RM-RM-0073,2,3
INV-PLTE-SFG-1089,INV-MODL-FG-0313,INV-RM-RM-0021,2,1
INV-PLTE-SFG-1089,INV-MODL-FG-0313,INV-RM-RM-0115,2,2
INV-MODL-FG-0313,,INV-PLTE-SFG-0870,1,4
INV-PLTE-SFG-0870,INV-MODL-FG-0313,INV-RM-RM-0050,2,3
INV-PLTE-SFG-0870,INV-MODL-FG-0313,INV-RM-RM-0051,2,4
INV-PLTE-SFG-0870,INV-MODL-FG-0313,INV-RM-RM-0082,2,3
INV-PLTE-SFG-0870,INV-MODL-FG-0313,INV-RM-RM-0088,2,3
INV-PLTE-SFG-0870,INV-MODL-FG-0313,INV-RM-RM-0104,2,3
INV-MODL-FG-0313,,INV-BEAM-SFG-0501,1,4
INV-BEAM-SFG-0501,INV-MODL-FG-0313,INV-RM-RM-0117,2,4
INV-BEAM-SFG-0501,INV-MODL-FG-0313,INV-RM-RM-0066,2,1
INV-BEAM-SFG-0501,INV-MODL-FG-0313,INV-RM-RM-0051,2,3
INV-BEAM-SFG-0501,INV-MODL-FG-0313,INV-RM-RM-0110,2,1
INV-BEAM-SFG-0501,INV-MODL-FG-0313,INV-RM-RM-0089,2,1
INV-BEAM-SFG-0501,INV-MODL-FG-0313,INV-RM-RM-0018,2,1
INV-MODL-FG-0313,,INV-MODL-SFG-1370,1,3
INV-MODL-SFG-1370,INV-MODL-FG-0313,INV-RM-RM-0111,2,1
INV-MODL-SFG-1370,INV-MODL-FG-0313,INV-RM-RM-0104,2,3
INV-MODL-SFG-1370,INV-MODL-FG-0313,INV-RM-RM-0062,2,2
INV-MODL-SFG-1370,INV-MODL-FG-0313,INV-RM-RM-0124,2,2
INV-MODL-SFG-1370,INV-MODL-FG-0313,INV-RM-RM-0010,2,2
INV-MODL-SFG-1370,INV-MODL-FG-0313,INV-RM-RM-0044,2,4
INV-MODL-FG-0313,,INV-RM-RM-0007,1,2
INV-MODL-FG-0313,,INV-RM-RM-0072,1,4
INV-MODL-FG-0314,,INV-MODL-FG-0314,0,1
INV-MODL-FG-0314,,INV-PLTE-SFG-0961,1,3
INV-PLTE-SFG-0961,INV-MODL-FG-0314,INV-RM-RM-0107,2,3
INV-PLTE-SFG-0961,INV-MODL-FG-0314,INV-RM-RM-0040,2,3
INV-PLTE-SFG-0961,INV-MODL-FG-0314,INV-RM-RM-0002,2,1
INV-PLTE-SFG-0961,INV-MODL-FG-0314,INV-RM-RM-0119,2,1
INV-PLTE-SFG-0961,INV-MODL-FG-0314,INV-RM-RM-0039,2,3
INV-PLTE-SFG-0961,INV-MODL-FG-0314,INV-RM-RM-0063,2,4
INV-MODL-FG-0314,,INV-BEAM-SFG-0474,1,1
INV-BEAM-SFG-0474,INV-MODL-FG-0314,INV-RM-RM-0064,2,3
INV-BEAM-SFG-0474,INV-MODL-FG-0314,INV-RM-RM-0079,2,1
INV-BEAM-SFG-0474,INV-MODL-FG-0314,INV-RM-RM-0025,2,3
INV-BEAM-SFG-0474,INV-MODL-FG-0314,INV-RM-RM-0102,2,1
INV-MODL-FG-0314,,INV-BEAM-SFG-0607,1,2
INV-BEAM-SFG-0607,INV-MODL-FG-0314,INV-RM-RM-0026,2,4
INV-BEAM-SFG-0607,INV-MODL-FG-0314,INV-RM-RM-0061,2,2
INV-BEAM-SFG-0607,INV-MODL-FG-0314,INV-RM-RM-0072,2,2
INV-MODL-FG-0314,,INV-BEAM-SFG-0701,1,4
INV-BEAM-SFG-0701,INV-MODL-FG-0314,INV-RM-RM-0012,2,1
INV-BEAM-SFG-0701,INV-MODL-FG-0314,INV-RM-RM-0112,2,3
INV-BEAM-SFG-0701,INV-MODL-FG-0314,INV-RM-RM-0017,2,1
