FG Item ID,Parent ID,Component ID,Level,Quantity
INV-MODL-FG-0297,INV-STRC-SFG-0279,INV-RM-RM-0103,2,2
INV-MODL-FG-0297,INV-MODL-FG-0297,INV-PLTE-SFG-1177,1,1
INV-MODL-FG-0297,INV-PLTE-SFG-1177,INV-RM-RM-0060,2,3
INV-MODL-FG-0297,INV-PLTE-SFG-1177,INV-RM-RM-0058,2,2
INV-MODL-FG-0297,INV-PLTE-SFG-1177,INV-RM-RM-0069,2,1
INV-MODL-FG-0297,INV-PLTE-SFG-1177,INV-RM-RM-0017,2,4
INV-MODL-FG-0297,INV-PLTE-SFG-1177,INV-RM-RM-0097,2,1
INV-MODL-FG-0297,INV-PLTE-SFG-1177,INV-RM-RM-0070,2,4
INV-MODL-FG-0297,INV-MODL-FG-0297,INV-STRC-SFG-0118,1,1
INV-MODL-FG-0297,INV-STRC-SFG-0118,INV-RM-RM-0055,2,4
INV-MODL-FG-0297,INV-STRC-SFG-0118,INV-RM-RM-0087,2,1
INV-MODL-FG-0297,INV-STRC-SFG-0118,INV-RM-RM-0083,2,3
INV-MODL-FG-0297,INV-STRC-SFG-0118,INV-RM-RM-0121,2,3
INV-MODL-FG-0297,INV-STRC-SFG-0118,INV-RM-RM-0014,2,1
INV-MODL-FG-0297,INV-STRC-SFG-0118,INV-RM-RM-0095,2,1
INV-MODL-FG-0297,INV-MODL-FG-0297,INV-RM-RM-0017,1,1
INV-MODL-FG-0297,INV-MODL-FG-0297,INV-RM-RM-0106,1,1
INV-MODL-FG-0297,INV-MODL-FG-0297,INV-RM-RM-0027,1,4
INV-MODL-FG-0298,INV-MODL-FG-0298,INV-BEAM-SFG-0611,1,4
INV-MODL-FG-0298,INV-BEAM-SFG-0611,INV-RM-RM-0035,2,4
INV-MODL-FG-0298,INV-BEAM-SFG-0611,INV-RM-RM-0013,2,2
INV-MODL-FG-0298,INV-BEAM-SFG-0611,INV-RM-RM-0089,2,3
INV-MODL-FG-0298,INV-MODL-FG-0298,INV-STRC-SFG-0330,1,4
INV-MODL-FG-0298,INV-STRC-SFG-0330,INV-RM-RM-0046,2,1
INV-MODL-FG-0298,INV-STRC-SFG-0330,INV-RM-RM-0064,2,1
INV-MODL-FG-0298,INV-STRC-SFG-0330,INV-RM-RM-0085,2,4
INV-MODL-FG-0298,INV-STRC-SFG-0330,INV-RM-RM-0074,2,4
INV-MODL-FG-0298,INV-MODL-FG-0298,INV-STRC-SFG-0170,1,3
INV-MODL-FG-0298,INV-STRC-SFG-0170,INV-RM-RM-0027,2,2
INV-MODL-FG-0298,INV-STRC-SFG-0170,INV-RM-RM-0077,2,4
INV-MODL-FG-0298,INV-STRC-SFG-0170,INV-RM-RM-0043,2,4
INV-MODL-FG-0298,INV-STRC-SFG-0170,INV-RM-RM-0076,2,4
INV-MODL-FG-0298,INV-STRC-SFG-0170,INV-RM-RM-0020,2,2
INV-MODL-FG-0298,INV-STRC-SFG-0170,INV-RM-RM-0049,2,2
INV-MODL-FG-0298,INV-MODL-FG-0298,INV-MODL-SFG-1269,1,3
INV-MODL-FG-0298,INV-MODL-SFG-1269,INV-RM-RM-0007,2,2
INV-MODL-FG-0298,INV-MODL-SFG-1269,INV-RM-RM-0047,2,4
INV-MODL-FG-0298,INV-MODL-SFG-1269,INV-RM-RM-0026,2,3
INV-MODL-FG-0298,INV-MODL-SFG-1269,INV-RM-RM-0085,2,1
INV-MODL-FG-0298,INV-MODL-FG-0298,INV-MODL-SFG-1229,1,1
INV-MODL-FG-0298,INV-MODL-SFG-1229,INV-RM-RM-0068,2,2
INV-MODL-FG-0298,INV-MODL-SFG-1229,INV-RM-RM-0003,2,1
INV-MODL-FG-0298,INV-MODL-SFG-1229,INV-RM-RM-0009,2,3
INV-MODL-FG-0298,INV-MODL-SFG-1229,INV-RM-RM-0027,2,4
INV-MODL-FG-0298,INV-MODL-SFG-1229,INV-RM-RM-0070,2,2
INV-MODL-FG-0298,INV-MODL-SFG-1229,INV-RM-RM-0020,2,4
INV-MODL-FG-0298,INV-MODL-FG-0298,INV-RM-RM-0080,1,1
INV-MODL-FG-0298,INV-MODL-FG-0298,INV-RM-RM-0028,1,1
INV-MODL-FG-0299,INV-MODL-FG-0299,INV-PLTE-SFG-1049,1,2
INV-MODL-FG-0299,INV-PLTE-SFG-1049,INV-RM-RM-0087,2,4
INV-MODL-FG-0299,INV-PLTE-SFG-1049,INV-RM-RM-0098,2,1
INV-MODL-FG-0299,INV-PLTE-SFG-1049,INV-RM-RM-0058,2,2
INV-MODL-FG-0299,INV-PLTE-SFG-1049,INV-RM-RM-0040,2,4
INV-MODL-FG-0299,INV-MODL-FG-0299,INV-MODL-SFG-1194,1,3
INV-MODL-FG-0299,INV-MODL-SFG-1194,INV-RM-RM-0052,2,3
INV-MODL-FG-0299,INV-MODL-SFG-1194,INV-RM-RM-0050,2,2
INV-MODL-FG-0299,INV-MODL-SFG-1194,INV-RM-RM-0048,2,3
INV-MODL-FG-0299,INV-MODL-FG-0299,INV-BEAM-SFG-0415,1,2
INV-MODL-FG-0299,INV-BEAM-SFG-0415,INV-RM-RM-0033,2,1
INV-MODL-FG-0299,INV-BEAM-SFG-0415,INV-RM-RM-0121,2,1
INV-MODL-FG-0299,INV-BEAM-SFG-0415,INV-RM-RM-0081,2,4
INV-MODL-FG-0299,INV-MODL-FG-0299,INV-STRC-SFG-0258,1,3
INV-MODL-FG-0299,INV-STRC-SFG-0258,INV-RM-RM-0055,2,2
INV-MODL-FG-0299,INV-STRC-SFG-0258,INV-RM-RM-0015,2,1
INV-MODL-FG-0299,INV-STRC-SFG-0258,INV-RM-RM-0062,2,3
INV-MODL-FG-0299,INV-STRC-SFG-0258,INV-RM-RM-0065,2,2
INV-MODL-FG-0299,INV-STRC-SFG-0258,INV-RM-RM-0052,2,4
INV-MODL-FG-0299,INV-STRC-SFG-0258,INV-RM-RM-0003,2,3
INV-MODL-FG-0299,INV-MODL-FG-0299,INV-BEAM-SFG-0651,1,2
INV-MODL-FG-0299,INV-BEAM-SFG-0651,INV-RM-RM-0081,2,1
INV-MODL-FG-0299,INV-BEAM-SFG-0651,INV-RM-RM-0050,2,2
INV-MODL-FG-0299,INV-BEAM-SFG-0651,INV-RM-RM-0086,2,1
INV-MODL-FG-0299,INV-MODL-FG-0299,INV-BEAM-SFG-0713,1,4
INV-MODL-FG-0299,INV-BEAM-SFG-0713,INV-RM-RM-0008,2,2
INV-MODL-FG-0299,INV-BEAM-SFG-0713,INV-RM-RM-0017,2,2
INV-MODL-FG-0299,INV-BEAM-SFG-0713,INV-RM-RM-0125,2,4
INV-MODL-FG-0299,INV-BEAM-SFG-0713,INV-RM-RM-0042,2,2
INV-MODL-FG-0299,INV-BEAM-SFG-0713,INV-RM-RM-0106,2,1
INV-MODL-FG-0299,INV-MODL-FG-0299,INV-RM-RM-0084,1,2
INV-MODL-FG-0299,INV-MODL-FG-0299,INV-RM-RM-0046,1,4
INV-MODL-FG-0299,INV-MODL-FG-0299,INV-RM-RM-0096,1,4
INV-MODL-FG-0299,INV-MODL-FG-0299,INV-RM-RM-0022,1,3
INV-MODL-FG-0300,INV-MODL-FG-0300,INV-MODL-SFG-1440,1,2
INV-MODL-FG-0300,INV-MODL-SFG-1440,INV-RM-RM-0073,2,4
INV-MODL-FG-0300,INV-MODL-SFG-1440,INV-RM-RM-0117,2,2
INV-MODL-FG-0300,INV-MODL-SFG-1440,INV-RM-RM-0034,2,4
INV-MODL-FG-0300,INV-MODL-SFG-1440,INV-RM-RM-0088,2,2
INV-MODL-FG-0300,INV-MODL-SFG-1440,INV-RM-RM-0002,2,3
INV-MODL-FG-0300,INV-MODL-FG-0300,INV-BEAM-SFG-0642,1,1
INV-MODL-FG-0300,INV-BEAM-SFG-0642,INV-RM-RM-0100,2,2
INV-MODL-FG-0300,INV-BEAM-SFG-0642,INV-RM-RM-0075,2,3
INV-MODL-FG-0300,INV-BEAM-SFG-0642,INV-RM-RM-0096,2,3
INV-MODL-FG-0300,INV-BEAM-SFG-0642,INV-RM-RM-0036,2,2
INV-MODL-FG-0300,INV-BEAM-SFG-0642,INV-RM-RM-0050,2,2
INV-MODL-FG-0300,INV-MODL-FG-0300,INV-BEAM-SFG-0572,1,2
INV-MODL-FG-0300,INV-BEAM-SFG-0572,INV-RM-RM-0124,2,2
INV-MODL-FG-0300,INV-BEAM-SFG-0572,INV-RM-RM-0048,2,1
INV-MODL-FG-0300,INV-BEAM-SFG-0572,INV-RM-RM-0023,2,4
INV-MODL-FG-0300,INV-MODL-FG-0300,INV-BEAM-SFG-0689,1,2
INV-MODL-FG-0300,INV-BEAM-SFG-0689,INV-RM-RM-0012,2,3
INV-MODL-FG-0300,INV-BEAM-SFG-0689,INV-RM-RM-0065,2,3
INV-MODL-FG-0300,INV-BEAM-SFG-0689,INV-RM-RM-0079,2,4
INV-MODL-FG-0300,INV-BEAM-SFG-0689,INV-RM-RM-0098,2,3
INV-MODL-FG-0300,INV-BEAM-SFG-0689,INV-RM-RM-0121,2,3
INV-MODL-FG-0300,INV-BEAM-SFG-0689,INV-RM-RM-0070,2,2
INV-MODL-FG-0300,INV-MODL-FG-0300,INV-MODL-SFG-1402,1,1
INV-MODL-FG-0300,INV-MODL-SFG-1402,INV-RM-RM-0077,2,3
INV-MODL-FG-0300,INV-MODL-SFG-1402,INV-RM-RM-0012,2,2
INV-MODL-FG-0300,INV-MODL-SFG-1402,INV-RM-RM-0117,2,3
INV-MODL-FG-0300,INV-MODL-SFG-1402,INV-RM-RM-0081,2,4
INV-MODL-FG-0300,INV-MODL-SFG-1402,INV-RM-RM-0092,2,4
INV-MODL-FG-0300,INV-MODL-FG-0300,INV-STRC-SFG-0011,1,4
INV-MODL-FG-0300,INV-STRC-SFG-0011,INV-RM-RM-0099,2,3
INV-MODL-FG-0300,INV-STRC-SFG-0011,INV-RM-RM-0004,2,3
INV-MODL-FG-0300,INV-STRC-SFG-0011,INV-RM-RM-0083,2,3
INV-MODL-FG-0300,INV-MODL-FG-0300,INV-RM-RM-0040,1,3
INV-MODL-FG-0300,INV-MODL-FG-0300,INV-RM-RM-0116,1,4
INV-MODL-FG-0300,INV-MODL-FG-0300,INV-RM-RM-0080,1,3
INV-MODL-FG-0300,INV-MODL-FG-0300,INV-RM-RM-0029,1,3
INV-MODL-FG-0301,INV-MODL-FG-0301,INV-PLTE-SFG-0860,1,3
INV-MODL-FG-0301,INV-PLTE-SFG-0860,INV-RM-RM-0093,2,2
INV-MODL-FG-0301,INV-PLTE-SFG-0860,INV-RM-RM-0045,2,4
INV-MODL-FG-0301,INV-PLTE-SFG-0860,INV-RM-RM-0019,2,4
INV-MODL-FG-0301,INV-MODL-FG-0301,INV-MODL-SFG-1469,1,1
INV-MODL-FG-0301,INV-MODL-SFG-1469,INV-RM-RM-0040,2,1
INV-MODL-FG-0301,INV-MODL-SFG-1469,INV-RM-RM-0108,2,2
INV-MODL-FG-0301,INV-MODL-SFG-1469,INV-RM-RM-0053,2,2
INV-MODL-FG-0301,INV-MODL-FG-0301,INV-PLTE-SFG-0992,1,1
INV-MODL-FG-0301,INV-PLTE-SFG-0992,INV-RM-RM-0043,2,1
INV-MODL-FG-0301,INV-PLTE-SFG-0992,INV-RM-RM-0053,2,4
INV-MODL-FG-0301,INV-PLTE-SFG-0992,INV-RM-RM-0065,2,3
INV-MODL-FG-0301,INV-PLTE-SFG-0992,INV-RM-RM-0099,2,1
INV-MODL-FG-0301,INV-PLTE-SFG-0992,INV-RM-RM-0066,2,3
INV-MODL-FG-0301,INV-MODL-FG-0301,INV-MODL-SFG-1189,1,2
INV-MODL-FG-0301,INV-MODL-SFG-1189,INV-RM-RM-0030,2,2
INV-MODL-FG-0301,INV-MODL-SFG-1189,INV-RM-RM-0077,2,1
INV-MODL-FG-0301,INV-MODL-SFG-1189,INV-RM-RM-0118,2,2
INV-MODL-FG-0301,INV-MODL-SFG-1189,INV-RM-RM-0107,2,3
INV-MODL-FG-0301,INV-MODL-FG-0301,INV-PLTE-SFG-1008,1,3
INV-MODL-FG-0301,INV-PLTE-SFG-1008,INV-RM-RM-0124,2,1
INV-MODL-FG-0301,INV-PLTE-SFG-1008,INV-RM-RM-0055,2,4
INV-MODL-FG-0301,INV-PLTE-SFG-1008,INV-RM-RM-0056,2,4
INV-MODL-FG-0301,INV-PLTE-SFG-1008,INV-RM-RM-0098,2,4
INV-MODL-FG-0301,INV-PLTE-SFG-1008,INV-RM-RM-0094,2,3
INV-MODL-FG-0301,INV-PLTE-SFG-1008,INV-RM-RM-0040,2,4
INV-MODL-FG-0301,INV-MODL-FG-0301,INV-RM-RM-0076,1,1
INV-MODL-FG-0301,INV-MODL-FG-0301,INV-RM-RM-0056,1,2
INV-MODL-FG-0301,INV-MODL-FG-0301,INV-RM-RM-0050,1,1
INV-MODL-FG-0302,INV-MODL-FG-0302,INV-MODL-SFG-1244,1,2
INV-MODL-FG-0302,INV-MODL-SFG-1244,INV-RM-RM-0052,2,2
INV-MODL-FG-0302,INV-MODL-SFG-1244,INV-RM-RM-0023,2,4
INV-MODL-FG-0302,INV-MODL-SFG-1244,INV-RM-RM-0008,2,1
INV-MODL-FG-0302,INV-MODL-SFG-1244,INV-RM-RM-0014,2,1
INV-MODL-FG-0302,INV-MODL-FG-0302,INV-BEAM-SFG-0803,1,4
INV-MODL-FG-0302,INV-BEAM-SFG-0803,INV-RM-RM-0088,2,1
INV-MODL-FG-0302,INV-BEAM-SFG-0803,INV-RM-RM-0068,2,4
INV-MODL-FG-0302,INV-BEAM-SFG-0803,INV-RM-RM-0075,2,2
INV-MODL-FG-0302,INV-BEAM-SFG-0803,INV-RM-RM-0073,2,1
INV-MODL-FG-0302,INV-BEAM-SFG-0803,INV-RM-RM-0034,2,4
INV-MODL-FG-0302,INV-BEAM-SFG-0803,INV-RM-RM-0093,2,4
INV-MODL-FG-0302,INV-MODL-FG-0302,INV-MODL-SFG-1482,1,3
INV-MODL-FG-0302,INV-MODL-SFG-1482,INV-RM-RM-0055,2,1
INV-MODL-FG-0302,INV-MODL-SFG-1482,INV-RM-RM-0112,2,2
INV-MODL-FG-0302,INV-MODL-SFG-1482,INV-RM-RM-0035,2,3
INV-MODL-FG-0302,INV-MODL-SFG-1482,INV-RM-RM-0016,2,2
INV-MODL-FG-0302,INV-MODL-FG-0302,INV-MODL-SFG-1420,1,2
INV-MODL-FG-0302,INV-MODL-SFG-1420,INV-RM-RM-0068,2,3
INV-MODL-FG-0302,INV-MODL-SFG-1420,INV-RM-RM-0091,2,1
INV-MODL-FG-0302,INV-MODL-SFG-1420,INV-RM-RM-0041,2,3
INV-MODL-FG-0302,INV-MODL-SFG-1420,INV-RM-RM-0113,2,2
INV-MODL-FG-0302,INV-MODL-SFG-1420,INV-RM-RM-0028,2,1
INV-MODL-FG-0302,INV-MODL-SFG-1420,INV-RM-RM-0057,2,1
INV-MODL-FG-0302,INV-MODL-FG-0302,INV-MODL-SFG-1464,1,1
INV-MODL-FG-0302,INV-MODL-SFG-1464,INV-RM-RM-0031,2,3
INV-MODL-FG-0302,INV-MODL-SFG-1464,INV-RM-RM-0098,2,4
INV-MODL-FG-0302,INV-MODL-SFG-1464,INV-RM-RM-0050,2,1
INV-MODL-FG-0302,INV-MODL-FG-0302,INV-STRC-SFG-0145,1,4
INV-MODL-FG-0302,INV-STRC-SFG-0145,INV-RM-RM-0118,2,4
INV-MODL-FG-0302,INV-STRC-SFG-0145,INV-RM-RM-0036,2,2
INV-MODL-FG-0302,INV-STRC-SFG-0145,INV-RM-RM-0121,2,1
INV-MODL-FG-0302,INV-MODL-FG-0302,INV-RM-RM-0097,1,3
INV-MODL-FG-0302,INV-MODL-FG-0302,INV-RM-RM-0043,1,3
INV-MODL-FG-0302,INV-MODL-FG-0302,INV-RM-RM-0112,1,1
INV-MODL-FG-0302,INV-MODL-FG-0302,INV-RM-RM-0062,1,2
INV-MODL-FG-0303,INV-MODL-FG-0303,INV-BEAM-SFG-0735,1,1
INV-MODL-FG-0303,INV-BEAM-SFG-0735,INV-RM-RM-0061,2,3
INV-MODL-FG-0303,INV-BEAM-SFG-0735,INV-RM-RM-0042,2,2
INV-MODL-FG-0303,INV-BEAM-SFG-0735,INV-RM-RM-0075,2,3
INV-MODL-FG-0303,INV-MODL-FG-0303,INV-PLTE-SFG-1073,1,2
INV-MODL-FG-0303,INV-PLTE-SFG-1073,INV-RM-RM-0031,2,3
INV-MODL-FG-0303,INV-PLTE-SFG-1073,INV-RM-RM-0048,2,1
INV-MODL-FG-0303,INV-PLTE-SFG-1073,INV-RM-RM-0005,2,3
INV-MODL-FG-0303,INV-PLTE-SFG-1073,INV-RM-RM-0086,2,1
INV-MODL-FG-0303,INV-PLTE-SFG-1073,INV-RM-RM-0125,2,2
INV-MODL-FG-0303,INV-MODL-FG-0303,INV-PLTE-SFG-1062,1,4
INV-MODL-FG-0303,INV-PLTE-SFG-1062,INV-RM-RM-0122,2,1
INV-MODL-FG-0303,INV-PLTE-SFG-1062,INV-RM-RM-0051,2,2
INV-MODL-FG-0303,INV-PLTE-SFG-1062,INV-RM-RM-0124,2,3
INV-MODL-FG-0303,INV-PLTE-SFG-1062,INV-RM-RM-0111,2,2
INV-MODL-FG-0303,INV-PLTE-SFG-1062,INV-RM-RM-0079,2,1
INV-MODL-FG-0303,INV-PLTE-SFG-1062,INV-RM-RM-0026,2,2
INV-MODL-FG-0303,INV-MODL-FG-0303,INV-PLTE-SFG-1136,1,3
INV-MODL-FG-0303,INV-PLTE-SFG-1136,INV-RM-RM-0041,2,4
INV-MODL-FG-0303,INV-PLTE-SFG-1136,INV-RM-RM-0118,2,4
INV-MODL-FG-0303,INV-PLTE-SFG-1136,INV-RM-RM-0023,2,3
INV-MODL-FG-0303,INV-MODL-FG-0303,INV-STRC-SFG-0152,1,4
INV-MODL-FG-0303,INV-STRC-SFG-0152,INV-RM-RM-0069,2,4
INV-MODL-FG-0303,INV-STRC-SFG-0152,INV-RM-RM-0019,2,1
INV-MODL-FG-0303,INV-STRC-SFG-0152,INV-RM-RM-0037,2,1
INV-MODL-FG-0303,INV-STRC-SFG-0152,INV-RM-RM-0017,2,4
INV-MODL-FG-0303,INV-STRC-SFG-0152,INV-RM-RM-0014,2,1
INV-MODL-FG-0303,INV-STRC-SFG-0152,INV-RM-RM-0030,2,1
INV-MODL-FG-0303,INV-MODL-FG-0303,INV-RM-RM-0045,1,1
INV-MODL-FG-0303,INV-MODL-FG-0303,INV-RM-RM-0103,1,1
INV-MODL-FG-0303,INV-MODL-FG-0303,INV-RM-RM-0084,1,2
INV-MODL-FG-0304,INV-MODL-FG-0304,INV-MODL-SFG-1218,1,3
INV-MODL-FG-0304,INV-MODL-SFG-1218,INV-RM-RM-0113,2,2
INV-MODL-FG-0304,INV-MODL-SFG-1218,INV-RM-RM-0090,2,3
INV-MODL-FG-0304,INV-MODL-SFG-1218,INV-RM-RM-0063,2,3
INV-MODL-FG-0304,INV-MODL-SFG-1218,INV-RM-RM-0061,2,2
INV-MODL-FG-0304,INV-MODL-SFG-1218,INV-RM-RM-0071,2,4
INV-MODL-FG-0304,INV-MODL-FG-0304,INV-BEAM-SFG-0699,1,1
INV-MODL-FG-0304,INV-BEAM-SFG-0699,INV-RM-RM-0047,2,2
INV-MODL-FG-0304,INV-BEAM-SFG-0699,INV-RM-RM-0082,2,2
INV-MODL-FG-0304,INV-BEAM-SFG-0699,INV-RM-RM-0054,2,2
INV-MODL-FG-0304,INV-BEAM-SFG-0699,INV-RM-RM-0070,2,4
INV-MODL-FG-0304,INV-BEAM-SFG-0699,INV-RM-RM-0049,2,4
INV-MODL-FG-0304,INV-MODL-FG-0304,INV-PLTE-SFG-1131,1,1
INV-MODL-FG-0304,INV-PLTE-SFG-1131,INV-RM-RM-0068,2,4
INV-MODL-FG-0304,INV-PLTE-SFG-1131,INV-RM-RM-0045,2,4
INV-MODL-FG-0304,INV-PLTE-SFG-1131,INV-RM-RM-0093,2,2
INV-MODL-FG-0304,INV-PLTE-SFG-1131,INV-RM-RM-0117,2,2
INV-MODL-FG-0304,INV-MODL-FG-0304,INV-MODL-SFG-1406,1,1
INV-MODL-FG-0304,INV-MODL-SFG-1406,INV-RM-RM-0006,2,2
INV-MODL-FG-0304,INV-MODL-SFG-1406,INV-RM-RM-0104,2,1
INV-MODL-FG-0304,INV-MODL-SFG-1406,INV-RM-RM-0091,2,1
INV-MODL-FG-0304,INV-MODL-SFG-1406,INV-RM-RM-0038,2,1
INV-MODL-FG-0304,INV-MODL-SFG-1406,INV-RM-RM-0082,2,2
INV-MODL-FG-0304,INV-MODL-SFG-1406,INV-RM-RM-0014,2,1
INV-MODL-FG-0304,INV-MODL-FG-0304,INV-RM-RM-0119,1,4
INV-MODL-FG-0304,INV-MODL-FG-0304,INV-RM-RM-0055,1,3
INV-MODL-FG-0305,INV-MODL-FG-0305,INV-STRC-SFG-0286,1,1
INV-MODL-FG-0305,INV-STRC-SFG-0286,INV-RM-RM-0015,2,1
INV-MODL-FG-0305,INV-STRC-SFG-0286,INV-RM-RM-0091,2,1
INV-MODL-FG-0305,INV-STRC-SFG-0286,INV-RM-RM-0113,2,3
INV-MODL-FG-0305,INV-MODL-FG-0305,INV-MODL-SFG-1472,1,3
INV-MODL-FG-0305,INV-MODL-SFG-1472,INV-RM-RM-0063,2,3
INV-MODL-FG-0305,INV-MODL-SFG-1472,INV-RM-RM-0009,2,1
INV-MODL-FG-0305,INV-MODL-SFG-1472,INV-RM-RM-0084,2,4
INV-MODL-FG-0305,INV-MODL-SFG-1472,INV-RM-RM-0116,2,4
INV-MODL-FG-0305,INV-MODL-SFG-1472,INV-RM-RM-0096,2,3
INV-MODL-FG-0305,INV-MODL-SFG-1472,INV-RM-RM-0011,2,3
INV-MODL-FG-0305,INV-MODL-FG-0305,INV-BEAM-SFG-0655,1,4
INV-MODL-FG-0305,INV-BEAM-SFG-0655,INV-RM-RM-0097,2,3
INV-MODL-FG-0305,INV-BEAM-SFG-0655,INV-RM-RM-0001,2,3
INV-MODL-FG-0305,INV-BEAM-SFG-0655,INV-RM-RM-0043,2,3
INV-MODL-FG-0305,INV-BEAM-SFG-0655,INV-RM-RM-0065,2,4
INV-MODL-FG-0305,INV-BEAM-SFG-0655,INV-RM-RM-0002,2,3
INV-MODL-FG-0305,INV-BEAM-SFG-0655,INV-RM-RM-0109,2,1
INV-MODL-FG-0305,INV-MODL-FG-0305,INV-BEAM-SFG-0479,1,1
INV-MODL-FG-0305,INV-BEAM-SFG-0479,INV-RM-RM-0083,2,1
INV-MODL-FG-0305,INV-BEAM-SFG-0479,INV-RM-RM-0063,2,2
INV-MODL-FG-0305,INV-BEAM-SFG-0479,INV-RM-RM-0114,2,2
INV-MODL-FG-0305,INV-MODL-FG-0305,INV-PLTE-SFG-0965,1,2
INV-MODL-FG-0305,INV-PLTE-SFG-0965,INV-RM-RM-0104,2,2
INV-MODL-FG-0305,INV-PLTE-SFG-0965,INV-RM-RM-0119,2,3
INV-MODL-FG-0305,INV-PLTE-SFG-0965,INV-RM-RM-0108,2,4
INV-MODL-FG-0305,INV-PLTE-SFG-0965,INV-RM-RM-0031,2,2
INV-MODL-FG-0305,INV-MODL-FG-0305,INV-RM-RM-0077,1,2
INV-MODL-FG-0305,INV-MODL-FG-0305,INV-RM-RM-0072,1,2
INV-MODL-FG-0305,INV-MODL-FG-0305,INV-RM-RM-0049,1,3
INV-MODL-FG-0306,INV-MODL-FG-0306,INV-BEAM-SFG-0435,1,4
INV-MODL-FG-0306,INV-BEAM-SFG-0435,INV-RM-RM-0032,2,1
INV-MODL-FG-0306,INV-BEAM-SFG-0435,INV-RM-RM-0117,2,3
INV-MODL-FG-0306,INV-BEAM-SFG-0435,INV-RM-RM-0035,2,2
INV-MODL-FG-0306,INV-BEAM-SFG-0435,INV-RM-RM-0083,2,2
INV-MODL-FG-0306,INV-BEAM-SFG-0435,INV-RM-RM-0022,2,1
INV-MODL-FG-0306,INV-BEAM-SFG-0435,INV-RM-RM-0090,2,3
INV-MODL-FG-0306,INV-MODL-FG-0306,INV-STRC-SFG-0336,1,4
INV-MODL-FG-0306,INV-STRC-SFG-0336,INV-RM-RM-0118,2,2
INV-MODL-FG-0306,INV-STRC-SFG-0336,INV-RM-RM-0001,2,3
INV-MODL-FG-0306,INV-STRC-SFG-0336,INV-RM-RM-0100,2,1
INV-MODL-FG-0306,INV-STRC-SFG-0336,INV-RM-RM-0090,2,1
INV-MODL-FG-0306,INV-STRC-SFG-0336,INV-RM-RM-0110,2,3
INV-MODL-FG-0306,INV-STRC-SFG-0336,INV-RM-RM-0035,2,2
INV-MODL-FG-0306,INV-MODL-FG-0306,INV-MODL-SFG-1223,1,2
INV-MODL-FG-0306,INV-MODL-SFG-1223,INV-RM-RM-0112,2,4
INV-MODL-FG-0306,INV-MODL-SFG-1223,INV-RM-RM-0099,2,2
INV-MODL-FG-0306,INV-MODL-SFG-1223,INV-RM-RM-0014,2,1
INV-MODL-FG-0306,INV-MODL-SFG-1223,INV-RM-RM-0038,2,1
INV-MODL-FG-0306,INV-MODL-FG-0306,INV-RM-RM-0021,1,4
INV-MODL-FG-0306,INV-MODL-FG-0306,INV-RM-RM-0083,1,3
INV-MODL-FG-0306,INV-MODL-FG-0306,INV-RM-RM-0085,1,2
INV-MODL-FG-0306,INV-MODL-FG-0306,INV-RM-RM-0102,1,2
INV-MODL-FG-0307,INV-MODL-FG-0307,INV-STRC-SFG-0094,1,1
INV-MODL-FG-0307,INV-STRC-SFG-0094,INV-RM-RM-0100,2,4
INV-MODL-FG-0307,INV-STRC-SFG-0094,INV-RM-RM-0119,2,1
INV-MODL-FG-0307,INV-STRC-SFG-0094,INV-RM-RM-0123,2,2
INV-MODL-FG-0307,INV-MODL-FG-0307,INV-STRC-SFG-0217,1,1
INV-MODL-FG-0307,INV-STRC-SFG-0217,INV-RM-RM-0124,2,1
INV-MODL-FG-0307,INV-STRC-SFG-0217,INV-RM-RM-0043,2,1
INV-MODL-FG-0307,INV-STRC-SFG-0217,INV-RM-RM-0037,2,3
INV-MODL-FG-0307,INV-STRC-SFG-0217,INV-RM-RM-0067,2,4
INV-MODL-FG-0307,INV-MODL-FG-0307,INV-MODL-SFG-1194,1,2
INV-MODL-FG-0307,INV-MODL-SFG-1194,INV-RM-RM-0052,2,3
INV-MODL-FG-0307,INV-MODL-SFG-1194,INV-RM-RM-0050,2,2
INV-MODL-FG-0307,INV-MODL-SFG-1194,INV-RM-RM-0048,2,3
INV-MODL-FG-0307,INV-MODL-FG-0307,INV-BEAM-SFG-0445,1,4
INV-MODL-FG-0307,INV-BEAM-SFG-0445,INV-RM-RM-0090,2,1
INV-MODL-FG-0307,INV-BEAM-SFG-0445,INV-RM-RM-0084,2,1
INV-MODL-FG-0307,INV-BEAM-SFG-0445,INV-RM-RM-0102,2,2
INV-MODL-FG-0307,INV-BEAM-SFG-0445,INV-RM-RM-0081,2,1
INV-MODL-FG-0307,INV-MODL-FG-0307,INV-RM-RM-0021,1,4
INV-MODL-FG-0307,INV-MODL-FG-0307,INV-RM-RM-0056,1,1
INV-MODL-FG-0307,INV-MODL-FG-0307,INV-RM-RM-0116,1,3
INV-MODL-FG-0308,INV-MODL-FG-0308,INV-PLTE-SFG-0873,1,4
INV-MODL-FG-0308,INV-PLTE-SFG-0873,INV-RM-RM-0092,2,3
INV-MODL-FG-0308,INV-PLTE-SFG-0873,INV-RM-RM-0055,2,2
INV-MODL-FG-0308,INV-PLTE-SFG-0873,INV-RM-RM-0075,2,2
INV-MODL-FG-0308,INV-PLTE-SFG-0873,INV-RM-RM-0107,2,4
INV-MODL-FG-0308,INV-PLTE-SFG-0873,INV-RM-RM-0086,2,2
