Main_Parent_ID,Level,Type,ItemID,Direct_Parent_ID,Quantity
INV-MODL-FG-0277,2,RM,INV-RM-RM-0021,INV-PLTE-SFG-1055,3
INV-MODL-FG-0277,2,RM,INV-RM-RM-0071,INV-PLTE-SFG-1055,2
INV-MODL-FG-0277,2,RM,INV-RM-RM-0009,INV-PLTE-SFG-1055,1
INV-MODL-FG-0277,1,RM,INV-RM-RM-0031,INV-MODL-FG-0277,1
INV-MODL-FG-0277,1,RM,INV-RM-RM-0017,INV-MODL-FG-0277,3
INV-MODL-FG-0277,1,RM,INV-RM-RM-0016,INV-MODL-FG-0277,2
INV-MODL-FG-0277,1,RM,INV-RM-RM-0057,INV-MODL-FG-0277,4
INV-MODL-FG-0278,0,FG,INV-MODL-FG-0278,,1
INV-MODL-FG-0278,1,SFG,INV-PLTE-SFG-0962,INV-MODL-FG-0278,3
INV-MODL-FG-0278,2,RM,INV-RM-RM-0064,INV-PLTE-SFG-0962,1
INV-MODL-FG-0278,2,RM,INV-RM-RM-0023,INV-PLTE-SFG-0962,3
INV-MODL-FG-0278,2,RM,INV-RM-RM-0026,INV-PLTE-SFG-0962,2
INV-MODL-FG-0278,1,SFG,INV-BEAM-SFG-0429,INV-MODL-FG-0278,4
INV-MODL-FG-0278,2,RM,INV-RM-RM-0110,INV-BEAM-SFG-0429,1
INV-MODL-FG-0278,2,RM,INV-RM-RM-0045,INV-BEAM-SFG-0429,4
INV-MODL-FG-0278,2,RM,INV-RM-RM-0118,INV-BEAM-SFG-0429,4
INV-MODL-FG-0278,1,SFG,INV-MODL-SFG-1272,INV-MODL-FG-0278,3
INV-MODL-FG-0278,2,RM,INV-RM-RM-0124,INV-MODL-SFG-1272,3
INV-MODL-FG-0278,2,RM,INV-RM-RM-0018,INV-MODL-SFG-1272,1
INV-MODL-FG-0278,2,RM,INV-RM-RM-0044,INV-MODL-SFG-1272,3
INV-MODL-FG-0278,2,RM,INV-RM-RM-0118,INV-MODL-SFG-1272,2
INV-MODL-FG-0278,2,RM,INV-RM-RM-0091,INV-MODL-SFG-1272,4
INV-MODL-FG-0278,2,RM,INV-RM-RM-0034,INV-MODL-SFG-1272,2
INV-MODL-FG-0278,1,SFG,INV-MODL-SFG-1297,INV-MODL-FG-0278,4
INV-MODL-FG-0278,2,RM,INV-RM-RM-0067,INV-MODL-SFG-1297,2
INV-MODL-FG-0278,2,RM,INV-RM-RM-0015,INV-MODL-SFG-1297,1
INV-MODL-FG-0278,2,RM,INV-RM-RM-0092,INV-MODL-SFG-1297,4
INV-MODL-FG-0278,1,RM,INV-RM-RM-0051,INV-MODL-FG-0278,2
INV-MODL-FG-0278,1,RM,INV-RM-RM-0100,INV-MODL-FG-0278,1
INV-MODL-FG-0278,1,RM,INV-RM-RM-0045,INV-MODL-FG-0278,4
INV-MODL-FG-0278,1,RM,INV-RM-RM-0038,INV-MODL-FG-0278,3
INV-MODL-FG-0279,0,FG,INV-MODL-FG-0279,,1
INV-MODL-FG-0279,1,SFG,INV-MODL-SFG-1343,INV-MODL-FG-0279,2
INV-MODL-FG-0279,2,RM,INV-RM-RM-0051,INV-MODL-SFG-1343,3
INV-MODL-FG-0279,2,RM,INV-RM-RM-0071,INV-MODL-SFG-1343,4
INV-MODL-FG-0279,2,RM,INV-RM-RM-0125,INV-MODL-SFG-1343,4
INV-MODL-FG-0279,2,RM,INV-RM-RM-0121,INV-MODL-SFG-1343,3
INV-MODL-FG-0279,2,RM,INV-RM-RM-0013,INV-MODL-SFG-1343,2
INV-MODL-FG-0279,1,SFG,INV-PLTE-SFG-0972,INV-MODL-FG-0279,2
INV-MODL-FG-0279,2,RM,INV-RM-RM-0094,INV-PLTE-SFG-0972,3
INV-MODL-FG-0279,2,RM,INV-RM-RM-0013,INV-PLTE-SFG-0972,3
INV-MODL-FG-0279,2,RM,INV-RM-RM-0069,INV-PLTE-SFG-0972,2
INV-MODL-FG-0279,1,SFG,INV-STRC-SFG-0020,INV-MODL-FG-0279,2
INV-MODL-FG-0279,2,RM,INV-RM-RM-0032,INV-STRC-SFG-0020,1
INV-MODL-FG-0279,2,RM,INV-RM-RM-0026,INV-STRC-SFG-0020,2
INV-MODL-FG-0279,2,RM,INV-RM-RM-0023,INV-STRC-SFG-0020,4
INV-MODL-FG-0279,1,SFG,INV-STRC-SFG-0301,INV-MODL-FG-0279,4
INV-MODL-FG-0279,2,RM,INV-RM-RM-0073,INV-STRC-SFG-0301,4
INV-MODL-FG-0279,2,RM,INV-RM-RM-0075,INV-STRC-SFG-0301,2
INV-MODL-FG-0279,2,RM,INV-RM-RM-0083,INV-STRC-SFG-0301,3
INV-MODL-FG-0279,2,RM,INV-RM-RM-0017,INV-STRC-SFG-0301,3
INV-MODL-FG-0279,2,RM,INV-RM-RM-0038,INV-STRC-SFG-0301,2
INV-MODL-FG-0279,2,RM,INV-RM-RM-0036,INV-STRC-SFG-0301,3
INV-MODL-FG-0279,1,SFG,INV-STRC-SFG-0082,INV-MODL-FG-0279,1
INV-MODL-FG-0279,2,RM,INV-RM-RM-0024,INV-STRC-SFG-0082,2
INV-MODL-FG-0279,2,RM,INV-RM-RM-0054,INV-STRC-SFG-0082,2
INV-MODL-FG-0279,2,RM,INV-RM-RM-0050,INV-STRC-SFG-0082,2
INV-MODL-FG-0279,2,RM,INV-RM-RM-0014,INV-STRC-SFG-0082,3
INV-MODL-FG-0279,2,RM,INV-RM-RM-0118,INV-STRC-SFG-0082,4
INV-MODL-FG-0279,1,SFG,INV-MODL-SFG-1291,INV-MODL-FG-0279,1
INV-MODL-FG-0279,2,RM,INV-RM-RM-0099,INV-MODL-SFG-1291,2
INV-MODL-FG-0279,2,RM,INV-RM-RM-0100,INV-MODL-SFG-1291,2
INV-MODL-FG-0279,2,RM,INV-RM-RM-0061,INV-MODL-SFG-1291,2
INV-MODL-FG-0279,2,RM,INV-RM-RM-0031,INV-MODL-SFG-1291,2
INV-MODL-FG-0279,2,RM,INV-RM-RM-0060,INV-MODL-SFG-1291,2
INV-MODL-FG-0279,2,RM,INV-RM-RM-0035,INV-MODL-SFG-1291,4
INV-MODL-FG-0279,1,RM,INV-RM-RM-0078,INV-MODL-FG-0279,2
INV-MODL-FG-0279,1,RM,INV-RM-RM-0060,INV-MODL-FG-0279,1
INV-MODL-FG-0279,1,RM,INV-RM-RM-0124,INV-MODL-FG-0279,2
INV-MODL-FG-0280,0,FG,INV-MODL-FG-0280,,1
INV-MODL-FG-0280,1,SFG,INV-PLTE-SFG-1085,INV-MODL-FG-0280,1
INV-MODL-FG-0280,2,RM,INV-RM-RM-0029,INV-PLTE-SFG-1085,3
INV-MODL-FG-0280,2,RM,INV-RM-RM-0008,INV-PLTE-SFG-1085,4
INV-MODL-FG-0280,2,RM,INV-RM-RM-0042,INV-PLTE-SFG-1085,2
INV-MODL-FG-0280,2,RM,INV-RM-RM-0113,INV-PLTE-SFG-1085,4
INV-MODL-FG-0280,1,SFG,INV-PLTE-SFG-1022,INV-MODL-FG-0280,1
INV-MODL-FG-0280,2,RM,INV-RM-RM-0061,INV-PLTE-SFG-1022,4
INV-MODL-FG-0280,2,RM,INV-RM-RM-0116,INV-PLTE-SFG-1022,4
INV-MODL-FG-0280,2,RM,INV-RM-RM-0022,INV-PLTE-SFG-1022,4
INV-MODL-FG-0280,1,SFG,INV-PLTE-SFG-1071,INV-MODL-FG-0280,4
INV-MODL-FG-0280,2,RM,INV-RM-RM-0036,INV-PLTE-SFG-1071,1
INV-MODL-FG-0280,2,RM,INV-RM-RM-0061,INV-PLTE-SFG-1071,1
INV-MODL-FG-0280,2,RM,INV-RM-RM-0048,INV-PLTE-SFG-1071,2
INV-MODL-FG-0280,2,RM,INV-RM-RM-0014,INV-PLTE-SFG-1071,1
INV-MODL-FG-0280,2,RM,INV-RM-RM-0032,INV-PLTE-SFG-1071,3
INV-MODL-FG-0280,2,RM,INV-RM-RM-0057,INV-PLTE-SFG-1071,2
INV-MODL-FG-0280,1,SFG,INV-STRC-SFG-0397,INV-MODL-FG-0280,4
INV-MODL-FG-0280,2,RM,INV-RM-RM-0076,INV-STRC-SFG-0397,3
INV-MODL-FG-0280,2,RM,INV-RM-RM-0069,INV-STRC-SFG-0397,2
INV-MODL-FG-0280,2,RM,INV-RM-RM-0054,INV-STRC-SFG-0397,3
INV-MODL-FG-0280,1,SFG,INV-BEAM-SFG-0690,INV-MODL-FG-0280,3
INV-MODL-FG-0280,2,RM,INV-RM-RM-0102,INV-BEAM-SFG-0690,4
INV-MODL-FG-0280,2,RM,INV-RM-RM-0084,INV-BEAM-SFG-0690,4
INV-MODL-FG-0280,2,RM,INV-RM-RM-0022,INV-BEAM-SFG-0690,1
INV-MODL-FG-0280,2,RM,INV-RM-RM-0012,INV-BEAM-SFG-0690,1
INV-MODL-FG-0280,1,RM,INV-RM-RM-0091,INV-MODL-FG-0280,2
INV-MODL-FG-0280,1,RM,INV-RM-RM-0031,INV-MODL-FG-0280,2
INV-MODL-FG-0280,1,RM,INV-RM-RM-0122,INV-MODL-FG-0280,4
INV-MODL-FG-0281,0,FG,INV-MODL-FG-0281,,1
INV-MODL-FG-0281,1,SFG,INV-PLTE-SFG-1172,INV-MODL-FG-0281,4
INV-MODL-FG-0281,2,RM,INV-RM-RM-0078,INV-PLTE-SFG-1172,3
INV-MODL-FG-0281,2,RM,INV-RM-RM-0108,INV-PLTE-SFG-1172,4
INV-MODL-FG-0281,2,RM,INV-RM-RM-0042,INV-PLTE-SFG-1172,3
INV-MODL-FG-0281,2,RM,INV-RM-RM-0053,INV-PLTE-SFG-1172,2
INV-MODL-FG-0281,2,RM,INV-RM-RM-0025,INV-PLTE-SFG-1172,3
INV-MODL-FG-0281,2,RM,INV-RM-RM-0046,INV-PLTE-SFG-1172,1
INV-MODL-FG-0281,1,SFG,INV-BEAM-SFG-0541,INV-MODL-FG-0281,3
INV-MODL-FG-0281,2,RM,INV-RM-RM-0116,INV-BEAM-SFG-0541,1
INV-MODL-FG-0281,2,RM,INV-RM-RM-0028,INV-BEAM-SFG-0541,4
INV-MODL-FG-0281,2,RM,INV-RM-RM-0113,INV-BEAM-SFG-0541,1
INV-MODL-FG-0281,2,RM,INV-RM-RM-0062,INV-BEAM-SFG-0541,3
INV-MODL-FG-0281,2,RM,INV-RM-RM-0027,INV-BEAM-SFG-0541,4
INV-MODL-FG-0281,1,SFG,INV-PLTE-SFG-0898,INV-MODL-FG-0281,4
INV-MODL-FG-0281,2,RM,INV-RM-RM-0116,INV-PLTE-SFG-0898,2
INV-MODL-FG-0281,2,RM,INV-RM-RM-0096,INV-PLTE-SFG-0898,4
INV-MODL-FG-0281,2,RM,INV-RM-RM-0052,INV-PLTE-SFG-0898,3
INV-MODL-FG-0281,2,RM,INV-RM-RM-0030,INV-PLTE-SFG-0898,4
INV-MODL-FG-0281,1,RM,INV-RM-RM-0079,INV-MODL-FG-0281,2
INV-MODL-FG-0281,1,RM,INV-RM-RM-0022,INV-MODL-FG-0281,1
INV-MODL-FG-0281,1,RM,INV-RM-RM-0047,INV-MODL-FG-0281,1
INV-MODL-FG-0281,1,RM,INV-RM-RM-0122,INV-MODL-FG-0281,4
INV-MODL-FG-0282,0,FG,INV-MODL-FG-0282,,1
INV-MODL-FG-0282,1,SFG,INV-STRC-SFG-0139,INV-MODL-FG-0282,3
INV-MODL-FG-0282,2,RM,INV-RM-RM-0121,INV-STRC-SFG-0139,1
INV-MODL-FG-0282,2,RM,INV-RM-RM-0078,INV-STRC-SFG-0139,2
INV-MODL-FG-0282,2,RM,INV-RM-RM-0079,INV-STRC-SFG-0139,3
INV-MODL-FG-0282,2,RM,INV-RM-RM-0094,INV-STRC-SFG-0139,1
INV-MODL-FG-0282,2,RM,INV-RM-RM-0042,INV-STRC-SFG-0139,2
INV-MODL-FG-0282,1,SFG,INV-STRC-SFG-0051,INV-MODL-FG-0282,1
INV-MODL-FG-0282,2,RM,INV-RM-RM-0057,INV-STRC-SFG-0051,3
INV-MODL-FG-0282,2,RM,INV-RM-RM-0088,INV-STRC-SFG-0051,3
INV-MODL-FG-0282,2,RM,INV-RM-RM-0055,INV-STRC-SFG-0051,1
INV-MODL-FG-0282,2,RM,INV-RM-RM-0125,INV-STRC-SFG-0051,3
INV-MODL-FG-0282,1,SFG,INV-MODL-SFG-1406,INV-MODL-FG-0282,2
INV-MODL-FG-0282,2,RM,INV-RM-RM-0006,INV-MODL-SFG-1406,2
INV-MODL-FG-0282,2,RM,INV-RM-RM-0104,INV-MODL-SFG-1406,1
INV-MODL-FG-0282,2,RM,INV-RM-RM-0091,INV-MODL-SFG-1406,1
INV-MODL-FG-0282,2,RM,INV-RM-RM-0038,INV-MODL-SFG-1406,1
INV-MODL-FG-0282,2,RM,INV-RM-RM-0082,INV-MODL-SFG-1406,2
INV-MODL-FG-0282,2,RM,INV-RM-RM-0014,INV-MODL-SFG-1406,1
INV-MODL-FG-0282,1,RM,INV-RM-RM-0095,INV-MODL-FG-0282,3
INV-MODL-FG-0282,1,RM,INV-RM-RM-0037,INV-MODL-FG-0282,1
INV-MODL-FG-0283,0,FG,INV-MODL-FG-0283,,1
INV-MODL-FG-0283,1,SFG,INV-MODL-SFG-1505,INV-MODL-FG-0283,3
INV-MODL-FG-0283,2,RM,INV-RM-RM-0056,INV-MODL-SFG-1505,2
INV-MODL-FG-0283,2,RM,INV-RM-RM-0118,INV-MODL-SFG-1505,1
INV-MODL-FG-0283,2,RM,INV-RM-RM-0114,INV-MODL-SFG-1505,3
INV-MODL-FG-0283,2,RM,INV-RM-RM-0103,INV-MODL-SFG-1505,2
INV-MODL-FG-0283,1,SFG,INV-MODL-SFG-1351,INV-MODL-FG-0283,1
INV-MODL-FG-0283,2,RM,INV-RM-RM-0072,INV-MODL-SFG-1351,4
INV-MODL-FG-0283,2,RM,INV-RM-RM-0041,INV-MODL-SFG-1351,3
INV-MODL-FG-0283,2,RM,INV-RM-RM-0032,INV-MODL-SFG-1351,2
INV-MODL-FG-0283,1,SFG,INV-BEAM-SFG-0436,INV-MODL-FG-0283,1
INV-MODL-FG-0283,2,RM,INV-RM-RM-0027,INV-BEAM-SFG-0436,3
INV-MODL-FG-0283,2,RM,INV-RM-RM-0090,INV-BEAM-SFG-0436,4
INV-MODL-FG-0283,2,RM,INV-RM-RM-0019,INV-BEAM-SFG-0436,1
INV-MODL-FG-0283,1,SFG,INV-STRC-SFG-0359,INV-MODL-FG-0283,1
INV-MODL-FG-0283,2,RM,INV-RM-RM-0025,INV-STRC-SFG-0359,3
INV-MODL-FG-0283,2,RM,INV-RM-RM-0126,INV-STRC-SFG-0359,1
INV-MODL-FG-0283,2,RM,INV-RM-RM-0049,INV-STRC-SFG-0359,1
INV-MODL-FG-0283,1,SFG,INV-BEAM-SFG-0633,INV-MODL-FG-0283,3
INV-MODL-FG-0283,2,RM,INV-RM-RM-0093,INV-BEAM-SFG-0633,1
INV-MODL-FG-0283,2,RM,INV-RM-RM-0042,INV-BEAM-SFG-0633,4
INV-MODL-FG-0283,2,RM,INV-RM-RM-0088,INV-BEAM-SFG-0633,3
INV-MODL-FG-0283,1,SFG,INV-PLTE-SFG-1010,INV-MODL-FG-0283,1
INV-MODL-FG-0283,2,RM,INV-RM-RM-0040,INV-PLTE-SFG-1010,2
INV-MODL-FG-0283,2,RM,INV-RM-RM-0109,INV-PLTE-SFG-1010,4
INV-MODL-FG-0283,2,RM,INV-RM-RM-0071,INV-PLTE-SFG-1010,4
INV-MODL-FG-0283,2,RM,INV-RM-RM-0019,INV-PLTE-SFG-1010,4
INV-MODL-FG-0283,2,RM,INV-RM-RM-0036,INV-PLTE-SFG-1010,4
INV-MODL-FG-0283,1,RM,INV-RM-RM-0059,INV-MODL-FG-0283,1
INV-MODL-FG-0283,1,RM,INV-RM-RM-0014,INV-MODL-FG-0283,1
INV-MODL-FG-0283,1,RM,INV-RM-RM-0094,INV-MODL-FG-0283,1
INV-MODL-FG-0283,1,RM,INV-RM-RM-0105,INV-MODL-FG-0283,1
INV-MODL-FG-0284,0,FG,INV-MODL-FG-0284,,1
INV-MODL-FG-0284,1,SFG,INV-PLTE-SFG-1099,INV-MODL-FG-0284,1
INV-MODL-FG-0284,2,RM,INV-RM-RM-0098,INV-PLTE-SFG-1099,4
INV-MODL-FG-0284,2,RM,INV-RM-RM-0092,INV-PLTE-SFG-1099,3
INV-MODL-FG-0284,2,RM,INV-RM-RM-0043,INV-PLTE-SFG-1099,4
INV-MODL-FG-0284,1,SFG,INV-BEAM-SFG-0547,INV-MODL-FG-0284,4
INV-MODL-FG-0284,2,RM,INV-RM-RM-0084,INV-BEAM-SFG-0547,3
INV-MODL-FG-0284,2,RM,INV-RM-RM-0089,INV-BEAM-SFG-0547,3
INV-MODL-FG-0284,2,RM,INV-RM-RM-0107,INV-BEAM-SFG-0547,4
INV-MODL-FG-0284,2,RM,INV-RM-RM-0096,INV-BEAM-SFG-0547,2
INV-MODL-FG-0284,2,RM,INV-RM-RM-0111,INV-BEAM-SFG-0547,2
INV-MODL-FG-0284,1,SFG,INV-PLTE-SFG-1161,INV-MODL-FG-0284,1
INV-MODL-FG-0284,2,RM,INV-RM-RM-0067,INV-PLTE-SFG-1161,4
INV-MODL-FG-0284,2,RM,INV-RM-RM-0033,INV-PLTE-SFG-1161,2
INV-MODL-FG-0284,2,RM,INV-RM-RM-0111,INV-PLTE-SFG-1161,4
INV-MODL-FG-0284,2,RM,INV-RM-RM-0100,INV-PLTE-SFG-1161,1
INV-MODL-FG-0284,2,RM,INV-RM-RM-0086,INV-PLTE-SFG-1161,4
INV-MODL-FG-0284,2,RM,INV-RM-RM-0047,INV-PLTE-SFG-1161,3
INV-MODL-FG-0284,1,RM,INV-RM-RM-0113,INV-MODL-FG-0284,4
INV-MODL-FG-0284,1,RM,INV-RM-RM-0092,INV-MODL-FG-0284,1
INV-MODL-FG-0284,1,RM,INV-RM-RM-0036,INV-MODL-FG-0284,3
INV-MODL-FG-0284,1,RM,INV-RM-RM-0010,INV-MODL-FG-0284,2
INV-MODL-FG-0285,0,FG,INV-MODL-FG-0285,,1
INV-MODL-FG-0285,1,SFG,INV-STRC-SFG-0328,INV-MODL-FG-0285,1
INV-MODL-FG-0285,2,RM,INV-RM-RM-0022,INV-STRC-SFG-0328,2
INV-MODL-FG-0285,2,RM,INV-RM-RM-0117,INV-STRC-SFG-0328,2
INV-MODL-FG-0285,2,RM,INV-RM-RM-0100,INV-STRC-SFG-0328,1
INV-MODL-FG-0285,2,RM,INV-RM-RM-0041,INV-STRC-SFG-0328,2
INV-MODL-FG-0285,2,RM,INV-RM-RM-0088,INV-STRC-SFG-0328,3
INV-MODL-FG-0285,2,RM,INV-RM-RM-0092,INV-STRC-SFG-0328,3
INV-MODL-FG-0285,1,SFG,INV-MODL-SFG-1457,INV-MODL-FG-0285,1
INV-MODL-FG-0285,2,RM,INV-RM-RM-0042,INV-MODL-SFG-1457,2
INV-MODL-FG-0285,2,RM,INV-RM-RM-0097,INV-MODL-SFG-1457,2
INV-MODL-FG-0285,2,RM,INV-RM-RM-0121,INV-MODL-SFG-1457,1
INV-MODL-FG-0285,1,SFG,INV-BEAM-SFG-0448,INV-MODL-FG-0285,3
INV-MODL-FG-0285,2,RM,INV-RM-RM-0064,INV-BEAM-SFG-0448,3
INV-MODL-FG-0285,2,RM,INV-RM-RM-0088,INV-BEAM-SFG-0448,1
INV-MODL-FG-0285,2,RM,INV-RM-RM-0090,INV-BEAM-SFG-0448,3
INV-MODL-FG-0285,2,RM,INV-RM-RM-0109,INV-BEAM-SFG-0448,2
INV-MODL-FG-0285,2,RM,INV-RM-RM-0108,INV-BEAM-SFG-0448,3
INV-MODL-FG-0285,1,SFG,INV-BEAM-SFG-0672,INV-MODL-FG-0285,1
INV-MODL-FG-0285,2,RM,INV-RM-RM-0090,INV-BEAM-SFG-0672,1
INV-MODL-FG-0285,2,RM,INV-RM-RM-0026,INV-BEAM-SFG-0672,1
INV-MODL-FG-0285,2,RM,INV-RM-RM-0038,INV-BEAM-SFG-0672,4
INV-MODL-FG-0285,2,RM,INV-RM-RM-0068,INV-BEAM-SFG-0672,3
INV-MODL-FG-0285,2,RM,INV-RM-RM-0018,INV-BEAM-SFG-0672,4
INV-MODL-FG-0285,1,SFG,INV-STRC-SFG-0109,INV-MODL-FG-0285,3
INV-MODL-FG-0285,2,RM,INV-RM-RM-0098,INV-STRC-SFG-0109,4
INV-MODL-FG-0285,2,RM,INV-RM-RM-0107,INV-STRC-SFG-0109,1
INV-MODL-FG-0285,2,RM,INV-RM-RM-0099,INV-STRC-SFG-0109,4
INV-MODL-FG-0285,2,RM,INV-RM-RM-0018,INV-STRC-SFG-0109,2
INV-MODL-FG-0285,1,SFG,INV-BEAM-SFG-0626,INV-MODL-FG-0285,3
INV-MODL-FG-0285,2,RM,INV-RM-RM-0112,INV-BEAM-SFG-0626,2
INV-MODL-FG-0285,2,RM,INV-RM-RM-0100,INV-BEAM-SFG-0626,1
INV-MODL-FG-0285,2,RM,INV-RM-RM-0104,INV-BEAM-SFG-0626,3
INV-MODL-FG-0285,1,RM,INV-RM-RM-0072,INV-MODL-FG-0285,4
INV-MODL-FG-0285,1,RM,INV-RM-RM-0011,INV-MODL-FG-0285,3
INV-MODL-FG-0285,1,RM,INV-RM-RM-0108,INV-MODL-FG-0285,2
INV-MODL-FG-0285,1,RM,INV-RM-RM-0061,INV-MODL-FG-0285,1
INV-MODL-FG-0286,0,FG,INV-MODL-FG-0286,,1
INV-MODL-FG-0286,1,SFG,INV-STRC-SFG-0227,INV-MODL-FG-0286,4
INV-MODL-FG-0286,2,RM,INV-RM-RM-0116,INV-STRC-SFG-0227,3
INV-MODL-FG-0286,2,RM,INV-RM-RM-0052,INV-STRC-SFG-0227,1
INV-MODL-FG-0286,2,RM,INV-RM-RM-0065,INV-STRC-SFG-0227,3
INV-MODL-FG-0286,2,RM,INV-RM-RM-0107,INV-STRC-SFG-0227,3
INV-MODL-FG-0286,1,SFG,INV-STRC-SFG-0019,INV-MODL-FG-0286,3
INV-MODL-FG-0286,2,RM,INV-RM-RM-0117,INV-STRC-SFG-0019,2
INV-MODL-FG-0286,2,RM,INV-RM-RM-0114,INV-STRC-SFG-0019,4
INV-MODL-FG-0286,2,RM,INV-RM-RM-0096,INV-STRC-SFG-0019,4
INV-MODL-FG-0286,2,RM,INV-RM-RM-0083,INV-STRC-SFG-0019,4
INV-MODL-FG-0286,2,RM,INV-RM-RM-0067,INV-STRC-SFG-0019,1
INV-MODL-FG-0286,2,RM,INV-RM-RM-0110,INV-STRC-SFG-0019,3
INV-MODL-FG-0286,1,SFG,INV-PLTE-SFG-0955,INV-MODL-FG-0286,2
INV-MODL-FG-0286,2,RM,INV-RM-RM-0044,INV-PLTE-SFG-0955,3
INV-MODL-FG-0286,2,RM,INV-RM-RM-0107,INV-PLTE-SFG-0955,3
INV-MODL-FG-0286,2,RM,INV-RM-RM-0029,INV-PLTE-SFG-0955,3
INV-MODL-FG-0286,2,RM,INV-RM-RM-0066,INV-PLTE-SFG-0955,4
INV-MODL-FG-0286,2,RM,INV-RM-RM-0115,INV-PLTE-SFG-0955,4
INV-MODL-FG-0286,1,SFG,INV-STRC-SFG-0074,INV-MODL-FG-0286,2
INV-MODL-FG-0286,2,RM,INV-RM-RM-0070,INV-STRC-SFG-0074,4
INV-MODL-FG-0286,2,RM,INV-RM-RM-0005,INV-STRC-SFG-0074,1
INV-MODL-FG-0286,2,RM,INV-RM-RM-0099,INV-STRC-SFG-0074,2
INV-MODL-FG-0286,1,SFG,INV-STRC-SFG-0133,INV-MODL-FG-0286,3
INV-MODL-FG-0286,2,RM,INV-RM-RM-0084,INV-STRC-SFG-0133,3
INV-MODL-FG-0286,2,RM,INV-RM-RM-0029,INV-STRC-SFG-0133,1
INV-MODL-FG-0286,2,RM,INV-RM-RM-0076,INV-STRC-SFG-0133,4
INV-MODL-FG-0286,2,RM,INV-RM-RM-0073,INV-STRC-SFG-0133,1
INV-MODL-FG-0286,2,RM,INV-RM-RM-0001,INV-STRC-SFG-0133,3
INV-MODL-FG-0286,2,RM,INV-RM-RM-0092,INV-STRC-SFG-0133,4
INV-MODL-FG-0286,1,RM,INV-RM-RM-0022,INV-MODL-FG-0286,1
INV-MODL-FG-0286,1,RM,INV-RM-RM-0061,INV-MODL-FG-0286,3
INV-MODL-FG-0287,0,FG,INV-MODL-FG-0287,,1
INV-MODL-FG-0287,1,SFG,INV-PLTE-SFG-0864,INV-MODL-FG-0287,4
INV-MODL-FG-0287,2,RM,INV-RM-RM-0013,INV-PLTE-SFG-0864,3
INV-MODL-FG-0287,2,RM,INV-RM-RM-0050,INV-PLTE-SFG-0864,4
INV-MODL-FG-0287,2,RM,INV-RM-RM-0066,INV-PLTE-SFG-0864,2
INV-MODL-FG-0287,2,RM,INV-RM-RM-0052,INV-PLTE-SFG-0864,1
INV-MODL-FG-0287,2,RM,INV-RM-RM-0115,INV-PLTE-SFG-0864,2
INV-MODL-FG-0287,2,RM,INV-RM-RM-0015,INV-PLTE-SFG-0864,3
INV-MODL-FG-0287,1,SFG,INV-STRC-SFG-0293,INV-MODL-FG-0287,1
INV-MODL-FG-0287,2,RM,INV-RM-RM-0095,INV-STRC-SFG-0293,2
INV-MODL-FG-0287,2,RM,INV-RM-RM-0026,INV-STRC-SFG-0293,3
INV-MODL-FG-0287,2,RM,INV-RM-RM-0038,INV-STRC-SFG-0293,1
INV-MODL-FG-0287,2,RM,INV-RM-RM-0078,INV-STRC-SFG-0293,3
INV-MODL-FG-0287,2,RM,INV-RM-RM-0020,INV-STRC-SFG-0293,3
INV-MODL-FG-0287,2,RM,INV-RM-RM-0107,INV-STRC-SFG-0293,1
INV-MODL-FG-0287,1,SFG,INV-STRC-SFG-0083,INV-MODL-FG-0287,1
INV-MODL-FG-0287,2,RM,INV-RM-RM-0040,INV-STRC-SFG-0083,3
INV-MODL-FG-0287,2,RM,INV-RM-RM-0027,INV-STRC-SFG-0083,3
INV-MODL-FG-0287,2,RM,INV-RM-RM-0079,INV-STRC-SFG-0083,3
INV-MODL-FG-0287,1,SFG,INV-BEAM-SFG-0617,INV-MODL-FG-0287,1
INV-MODL-FG-0287,2,RM,INV-RM-RM-0095,INV-BEAM-SFG-0617,2
INV-MODL-FG-0287,2,RM,INV-RM-RM-0084,INV-BEAM-SFG-0617,1
INV-MODL-FG-0287,2,RM,INV-RM-RM-0114,INV-BEAM-SFG-0617,4
INV-MODL-FG-0287,1,RM,INV-RM-RM-0114,INV-MODL-FG-0287,3
INV-MODL-FG-0287,1,RM,INV-RM-RM-0085,INV-MODL-FG-0287,4
INV-MODL-FG-0288,0,FG,INV-MODL-FG-0288,,1
INV-MODL-FG-0288,1,SFG,INV-BEAM-SFG-0534,INV-MODL-FG-0288,1
INV-MODL-FG-0288,2,RM,INV-RM-RM-0037,INV-BEAM-SFG-0534,2
INV-MODL-FG-0288,2,RM,INV-RM-RM-0100,INV-BEAM-SFG-0534,2
INV-MODL-FG-0288,2,RM,INV-RM-RM-0018,INV-BEAM-SFG-0534,4
INV-MODL-FG-0288,2,RM,INV-RM-RM-0059,INV-BEAM-SFG-0534,2
INV-MODL-FG-0288,2,RM,INV-RM-RM-0040,INV-BEAM-SFG-0534,2
INV-MODL-FG-0288,2,RM,INV-RM-RM-0068,INV-BEAM-SFG-0534,1
INV-MODL-FG-0288,1,SFG,INV-STRC-SFG-0257,INV-MODL-FG-0288,3
INV-MODL-FG-0288,2,RM,INV-RM-RM-0113,INV-STRC-SFG-0257,2
INV-MODL-FG-0288,2,RM,INV-RM-RM-0081,INV-STRC-SFG-0257,3
INV-MODL-FG-0288,2,RM,INV-RM-RM-0018,INV-STRC-SFG-0257,4
