BOM ID,Component ID,Quantity per Unit,Unit of Measure
INV-BEAM-SFG-0603,INV-RM-RM-0082,1,PCS
INV-BEAM-SFG-0603,INV-RM-RM-0121,2,PCS
INV-BEAM-SFG-0603,INV-RM-RM-0073,2,PCS
INV-BEAM-SFG-0603,INV-RM-RM-0006,1,PCS
INV-MODL-SFG-1357,INV-RM-RM-0057,2,PCS
INV-MODL-SFG-1357,INV-RM-RM-0099,1,PCS
INV-MODL-SFG-1357,INV-RM-RM-0087,1,PCS
INV-MODL-SFG-1357,INV-RM-RM-0038,4,PCS
INV-MODL-SFG-1357,INV-RM-RM-0022,2,PCS
INV-BEAM-SFG-0401,INV-RM-RM-0010,1,PCS
INV-BEAM-SFG-0401,INV-RM-RM-0009,3,PCS
INV-BEAM-SFG-0401,INV-RM-RM-0122,3,PCS
INV-PLTE-SFG-0983,INV-RM-RM-0050,4,PCS
INV-PLTE-SFG-0983,INV-RM-RM-0079,4,PCS
INV-PLTE-SFG-0983,INV-RM-RM-0114,4,PCS
INV-PLTE-SFG-0983,INV-RM-RM-0084,4,PCS
INV-BEAM-SFG-0403,INV-RM-RM-0117,2,PCS
INV-BEAM-SFG-0403,INV-RM-RM-0007,4,PCS
INV-BEAM-SFG-0403,INV-RM-RM-0035,4,PCS
INV-BEAM-SFG-0403,INV-RM-RM-0124,4,PCS
INV-BEAM-SFG-0696,INV-RM-RM-0070,1,PCS
INV-BEAM-SFG-0696,INV-RM-RM-0090,4,PCS
INV-BEAM-SFG-0696,INV-RM-RM-0065,3,PCS
INV-BEAM-SFG-0696,INV-RM-RM-0117,1,PCS
INV-BEAM-SFG-0696,INV-RM-RM-0085,2,PCS
INV-BEAM-SFG-0696,INV-RM-RM-0110,3,PCS
INV-MODL-SFG-1197,INV-RM-RM-0124,3,PCS
INV-MODL-SFG-1197,INV-RM-RM-0081,4,PCS
INV-MODL-SFG-1197,INV-RM-RM-0003,4,PCS
INV-MODL-SFG-1197,INV-RM-RM-0116,1,PCS
INV-MODL-SFG-1197,INV-RM-RM-0022,1,PCS
INV-PLTE-SFG-1057,INV-RM-RM-0102,2,PCS
INV-PLTE-SFG-1057,INV-RM-RM-0074,3,PCS
INV-PLTE-SFG-1057,INV-RM-RM-0016,2,PCS
INV-BEAM-SFG-0728,INV-RM-RM-0030,2,PCS
INV-BEAM-SFG-0728,INV-RM-RM-0071,4,PCS
INV-BEAM-SFG-0728,INV-RM-RM-0078,4,PCS
INV-BEAM-SFG-0728,INV-RM-RM-0079,1,PCS
INV-BEAM-SFG-0592,INV-RM-RM-0071,1,PCS
INV-BEAM-SFG-0592,INV-RM-RM-0107,2,PCS
INV-BEAM-SFG-0592,INV-RM-RM-0076,1,PCS
INV-BEAM-SFG-0592,INV-RM-RM-0070,2,PCS
INV-BEAM-SFG-0592,INV-RM-RM-0013,1,PCS
INV-BEAM-SFG-0592,INV-RM-RM-0014,2,PCS
INV-PLTE-SFG-0956,INV-RM-RM-0073,4,PCS
INV-PLTE-SFG-0956,INV-RM-RM-0068,4,PCS
INV-PLTE-SFG-0956,INV-RM-RM-0116,4,PCS
INV-PLTE-SFG-0956,INV-RM-RM-0093,1,PCS
INV-PLTE-SFG-0956,INV-RM-RM-0079,3,PCS
INV-STRC-SFG-0398,INV-RM-RM-0002,1,PCS
INV-STRC-SFG-0398,INV-RM-RM-0038,1,PCS
INV-STRC-SFG-0398,INV-RM-RM-0020,2,PCS
INV-STRC-SFG-0398,INV-RM-RM-0047,2,PCS
INV-STRC-SFG-0398,INV-RM-RM-0081,4,PCS
INV-BEAM-SFG-0483,INV-RM-RM-0055,3,PCS
INV-BEAM-SFG-0483,INV-RM-RM-0050,1,PCS
INV-BEAM-SFG-0483,INV-RM-RM-0116,3,PCS
INV-BEAM-SFG-0483,INV-RM-RM-0121,2,PCS
INV-BEAM-SFG-0483,INV-RM-RM-0038,1,PCS
INV-PLTE-SFG-1089,INV-RM-RM-0120,2,PCS
INV-PLTE-SFG-1089,INV-RM-RM-0121,1,PCS
INV-PLTE-SFG-1089,INV-RM-RM-0073,3,PCS
INV-PLTE-SFG-1089,INV-RM-RM-0021,1,PCS
INV-PLTE-SFG-1089,INV-RM-RM-0115,2,PCS
INV-BEAM-SFG-0547,INV-RM-RM-0084,3,PCS
INV-BEAM-SFG-0547,INV-RM-RM-0089,3,PCS
INV-BEAM-SFG-0547,INV-RM-RM-0107,4,PCS
INV-BEAM-SFG-0547,INV-RM-RM-0096,2,PCS
INV-BEAM-SFG-0547,INV-RM-RM-0111,2,PCS
INV-MODL-SFG-1317,INV-RM-RM-0074,2,PCS
INV-MODL-SFG-1317,INV-RM-RM-0053,1,PCS
INV-MODL-SFG-1317,INV-RM-RM-0086,2,PCS
INV-MODL-SFG-1317,INV-RM-RM-0064,2,PCS
INV-PLTE-SFG-0834,INV-RM-RM-0009,4,PCS
INV-PLTE-SFG-0834,INV-RM-RM-0073,4,PCS
INV-PLTE-SFG-0834,INV-RM-RM-0058,2,PCS
INV-STRC-SFG-0014,INV-RM-RM-0103,1,PCS
INV-STRC-SFG-0014,INV-RM-RM-0073,2,PCS
INV-STRC-SFG-0014,INV-RM-RM-0068,3,PCS
INV-STRC-SFG-0014,INV-RM-RM-0081,2,PCS
INV-STRC-SFG-0014,INV-RM-RM-0109,4,PCS
INV-PLTE-SFG-1052,INV-RM-RM-0094,4,PCS
INV-PLTE-SFG-1052,INV-RM-RM-0076,1,PCS
INV-PLTE-SFG-1052,INV-RM-RM-0118,1,PCS
INV-PLTE-SFG-1052,INV-RM-RM-0089,4,PCS
INV-PLTE-SFG-1052,INV-RM-RM-0114,4,PCS
INV-PLTE-SFG-1052,INV-RM-RM-0073,4,PCS
INV-MODL-SFG-1269,INV-RM-RM-0007,2,PCS
INV-MODL-SFG-1269,INV-RM-RM-0047,4,PCS
INV-MODL-SFG-1269,INV-RM-RM-0026,3,PCS
INV-MODL-SFG-1269,INV-RM-RM-0085,1,PCS
INV-BEAM-SFG-0447,INV-RM-RM-0001,3,PCS
INV-BEAM-SFG-0447,INV-RM-RM-0038,3,PCS
INV-BEAM-SFG-0447,INV-RM-RM-0048,2,PCS
INV-MODL-SFG-1463,INV-RM-RM-0114,3,PCS
INV-MODL-SFG-1463,INV-RM-RM-0104,2,PCS
INV-MODL-SFG-1463,INV-RM-RM-0047,4,PCS
INV-MODL-SFG-1463,INV-RM-RM-0125,3,PCS
INV-MODL-SFG-1463,INV-RM-RM-0032,1,PCS
INV-MODL-SFG-1463,INV-RM-RM-0122,1,PCS
INV-BEAM-SFG-0707,INV-RM-RM-0029,1,PCS
INV-BEAM-SFG-0707,INV-RM-RM-0043,1,PCS
INV-BEAM-SFG-0707,INV-RM-RM-0122,3,PCS
INV-BEAM-SFG-0707,INV-RM-RM-0011,3,PCS
INV-BEAM-SFG-0528,INV-RM-RM-0071,2,PCS
INV-BEAM-SFG-0528,INV-RM-RM-0001,3,PCS
INV-BEAM-SFG-0528,INV-RM-RM-0109,2,PCS
INV-BEAM-SFG-0528,INV-RM-RM-0077,1,PCS
INV-STRC-SFG-0091,INV-RM-RM-0090,1,PCS
INV-STRC-SFG-0091,INV-RM-RM-0122,1,PCS
INV-STRC-SFG-0091,INV-RM-RM-0111,2,PCS
INV-BEAM-SFG-0629,INV-RM-RM-0021,2,PCS
INV-BEAM-SFG-0629,INV-RM-RM-0093,3,PCS
INV-BEAM-SFG-0629,INV-RM-RM-0123,2,PCS
INV-BEAM-SFG-0629,INV-RM-RM-0028,1,PCS
INV-BEAM-SFG-0629,INV-RM-RM-0065,2,PCS
INV-STRC-SFG-0168,INV-RM-RM-0030,2,PCS
INV-STRC-SFG-0168,INV-RM-RM-0059,1,PCS
INV-STRC-SFG-0168,INV-RM-RM-0113,4,PCS
INV-STRC-SFG-0168,INV-RM-RM-0119,2,PCS
INV-STRC-SFG-0346,INV-RM-RM-0053,2,PCS
INV-STRC-SFG-0346,INV-RM-RM-0011,2,PCS
INV-STRC-SFG-0346,INV-RM-RM-0088,1,PCS
INV-STRC-SFG-0346,INV-RM-RM-0046,4,PCS
INV-BEAM-SFG-0701,INV-RM-RM-0012,1,PCS
INV-BEAM-SFG-0701,INV-RM-RM-0112,3,PCS
INV-BEAM-SFG-0701,INV-RM-RM-0017,1,PCS
INV-STRC-SFG-0030,INV-RM-RM-0021,3,PCS
INV-STRC-SFG-0030,INV-RM-RM-0054,2,PCS
INV-STRC-SFG-0030,INV-RM-RM-0083,1,PCS
INV-PLTE-SFG-1150,INV-RM-RM-0051,2,PCS
INV-PLTE-SFG-1150,INV-RM-RM-0077,2,PCS
INV-PLTE-SFG-1150,INV-RM-RM-0053,4,PCS
INV-PLTE-SFG-1150,INV-RM-RM-0097,1,PCS
INV-BEAM-SFG-0441,INV-RM-RM-0051,3,PCS
INV-BEAM-SFG-0441,INV-RM-RM-0001,3,PCS
INV-BEAM-SFG-0441,INV-RM-RM-0079,3,PCS
INV-BEAM-SFG-0441,INV-RM-RM-0041,4,PCS
INV-BEAM-SFG-0441,INV-RM-RM-0126,1,PCS
INV-BEAM-SFG-0441,INV-RM-RM-0018,3,PCS
INV-BEAM-SFG-0534,INV-RM-RM-0037,2,PCS
INV-BEAM-SFG-0534,INV-RM-RM-0100,2,PCS
INV-BEAM-SFG-0534,INV-RM-RM-0018,4,PCS
INV-BEAM-SFG-0534,INV-RM-RM-0059,2,PCS
INV-BEAM-SFG-0534,INV-RM-RM-0040,2,PCS
INV-BEAM-SFG-0534,INV-RM-RM-0068,1,PCS
INV-STRC-SFG-0157,INV-RM-RM-0118,4,PCS
INV-STRC-SFG-0157,INV-RM-RM-0034,4,PCS
INV-STRC-SFG-0157,INV-RM-RM-0025,4,PCS
INV-STRC-SFG-0157,INV-RM-RM-0046,2,PCS
INV-STRC-SFG-0157,INV-RM-RM-0080,1,PCS
INV-STRC-SFG-0157,INV-RM-RM-0121,2,PCS
INV-BEAM-SFG-0435,INV-RM-RM-0032,1,PCS
INV-BEAM-SFG-0435,INV-RM-RM-0117,3,PCS
INV-BEAM-SFG-0435,INV-RM-RM-0035,2,PCS
INV-BEAM-SFG-0435,INV-RM-RM-0083,2,PCS
INV-BEAM-SFG-0435,INV-RM-RM-0022,1,PCS
INV-BEAM-SFG-0435,INV-RM-RM-0090,3,PCS
INV-PLTE-SFG-0833,INV-RM-RM-0027,2,PCS
INV-PLTE-SFG-0833,INV-RM-RM-0087,1,PCS
INV-PLTE-SFG-0833,INV-RM-RM-0043,4,PCS
INV-PLTE-SFG-0833,INV-RM-RM-0037,2,PCS
INV-PLTE-SFG-0833,INV-RM-RM-0030,2,PCS
INV-BEAM-SFG-0436,INV-RM-RM-0027,3,PCS
INV-BEAM-SFG-0436,INV-RM-RM-0090,4,PCS
INV-BEAM-SFG-0436,INV-RM-RM-0019,1,PCS
INV-MODL-SFG-1495,INV-RM-RM-0025,4,PCS
INV-MODL-SFG-1495,INV-RM-RM-0105,1,PCS
INV-MODL-SFG-1495,INV-RM-RM-0085,1,PCS
INV-MODL-SFG-1495,INV-RM-RM-0078,2,PCS
INV-MODL-SFG-1495,INV-RM-RM-0004,4,PCS
INV-MODL-SFG-1495,INV-RM-RM-0018,2,PCS
INV-BEAM-SFG-0689,INV-RM-RM-0012,3,PCS
INV-BEAM-SFG-0689,INV-RM-RM-0065,3,PCS
INV-BEAM-SFG-0689,INV-RM-RM-0079,4,PCS
INV-BEAM-SFG-0689,INV-RM-RM-0098,3,PCS
INV-BEAM-SFG-0689,INV-RM-RM-0121,3,PCS
INV-BEAM-SFG-0689,INV-RM-RM-0070,2,PCS
INV-PLTE-SFG-1135,INV-RM-RM-0071,1,PCS
INV-PLTE-SFG-1135,INV-RM-RM-0049,2,PCS
INV-PLTE-SFG-1135,INV-RM-RM-0087,3,PCS
INV-PLTE-SFG-1135,INV-RM-RM-0056,4,PCS
INV-PLTE-SFG-1135,INV-RM-RM-0025,4,PCS
INV-PLTE-SFG-0961,INV-RM-RM-0107,3,PCS
INV-PLTE-SFG-0961,INV-RM-RM-0040,3,PCS
INV-PLTE-SFG-0961,INV-RM-RM-0002,1,PCS
INV-PLTE-SFG-0961,INV-RM-RM-0119,1,PCS
INV-PLTE-SFG-0961,INV-RM-RM-0039,3,PCS
INV-PLTE-SFG-0961,INV-RM-RM-0063,4,PCS
INV-MODL-SFG-1379,INV-RM-RM-0059,4,PCS
INV-MODL-SFG-1379,INV-RM-RM-0111,2,PCS
INV-MODL-SFG-1379,INV-RM-RM-0073,2,PCS
INV-MODL-SFG-1379,INV-RM-RM-0124,2,PCS
INV-BEAM-SFG-0461,INV-RM-RM-0047,2,PCS
INV-BEAM-SFG-0461,INV-RM-RM-0027,3,PCS
INV-BEAM-SFG-0461,INV-RM-RM-0031,1,PCS
INV-BEAM-SFG-0461,INV-RM-RM-0052,1,PCS
INV-BEAM-SFG-0461,INV-RM-RM-0123,4,PCS
INV-MODL-SFG-1418,INV-RM-RM-0095,2,PCS
INV-MODL-SFG-1418,INV-RM-RM-0063,4,PCS
INV-MODL-SFG-1418,INV-RM-RM-0064,4,PCS
INV-MODL-SFG-1418,INV-RM-RM-0034,2,PCS
INV-MODL-SFG-1418,INV-RM-RM-0049,2,PCS
INV-MODL-SFG-1418,INV-RM-RM-0036,2,PCS
INV-STRC-SFG-0048,INV-RM-RM-0102,3,PCS
INV-STRC-SFG-0048,INV-RM-RM-0077,3,PCS
INV-STRC-SFG-0048,INV-RM-RM-0123,4,PCS
INV-STRC-SFG-0048,INV-RM-RM-0082,2,PCS
INV-BEAM-SFG-0516,INV-RM-RM-0077,2,PCS
INV-BEAM-SFG-0516,INV-RM-RM-0033,4,PCS
INV-BEAM-SFG-0516,INV-RM-RM-0116,4,PCS
INV-BEAM-SFG-0516,INV-RM-RM-0055,4,PCS
INV-BEAM-SFG-0516,INV-RM-RM-0122,3,PCS
INV-PLTE-SFG-0930,INV-RM-RM-0053,1,PCS
INV-PLTE-SFG-0930,INV-RM-RM-0002,1,PCS
INV-PLTE-SFG-0930,INV-RM-RM-0101,1,PCS
INV-PLTE-SFG-0930,INV-RM-RM-0117,3,PCS
INV-PLTE-SFG-1080,INV-RM-RM-0026,4,PCS
INV-PLTE-SFG-1080,INV-RM-RM-0060,2,PCS
INV-PLTE-SFG-1080,INV-RM-RM-0021,4,PCS
INV-PLTE-SFG-1080,INV-RM-RM-0065,1,PCS
INV-PLTE-SFG-1080,INV-RM-RM-0049,3,PCS
INV-BEAM-SFG-0779,INV-RM-RM-0005,2,PCS
INV-BEAM-SFG-0779,INV-RM-RM-0015,2,PCS
INV-BEAM-SFG-0779,INV-RM-RM-0001,4,PCS
INV-BEAM-SFG-0779,INV-RM-RM-0087,1,PCS
INV-BEAM-SFG-0779,INV-RM-RM-0034,1,PCS
INV-STRC-SFG-0317,INV-RM-RM-0089,3,PCS
INV-STRC-SFG-0317,INV-RM-RM-0049,2,PCS
INV-STRC-SFG-0317,INV-RM-RM-0084,3,PCS
INV-STRC-SFG-0317,INV-RM-RM-0019,2,PCS
INV-STRC-SFG-0317,INV-RM-RM-0078,4,PCS
INV-BEAM-SFG-0690,INV-RM-RM-0102,4,PCS
INV-BEAM-SFG-0690,INV-RM-RM-0084,4,PCS
INV-BEAM-SFG-0690,INV-RM-RM-0022,1,PCS
INV-BEAM-SFG-0690,INV-RM-RM-0012,1,PCS
INV-STRC-SFG-0039,INV-RM-RM-0110,2,PCS
INV-STRC-SFG-0039,INV-RM-RM-0069,2,PCS
INV-STRC-SFG-0039,INV-RM-RM-0123,3,PCS
INV-STRC-SFG-0039,INV-RM-RM-0038,1,PCS
INV-PLTE-SFG-0933,INV-RM-RM-0020,1,PCS
INV-PLTE-SFG-0933,INV-RM-RM-0005,1,PCS
INV-PLTE-SFG-0933,INV-RM-RM-0085,2,PCS
INV-BEAM-SFG-0405,INV-RM-RM-0123,4,PCS
INV-BEAM-SFG-0405,INV-RM-RM-0119,2,PCS
INV-BEAM-SFG-0405,INV-RM-RM-0018,1,PCS
INV-BEAM-SFG-0405,INV-RM-RM-0040,3,PCS
INV-BEAM-SFG-0405,INV-RM-RM-0102,3,PCS
INV-BEAM-SFG-0405,INV-RM-RM-0048,1,PCS
INV-BEAM-SFG-0464,INV-RM-RM-0062,1,PCS
INV-BEAM-SFG-0464,INV-RM-RM-0032,1,PCS
INV-BEAM-SFG-0464,INV-RM-RM-0076,3,PCS
INV-BEAM-SFG-0757,INV-RM-RM-0074,1,PCS
INV-BEAM-SFG-0757,INV-RM-RM-0126,2,PCS
INV-BEAM-SFG-0757,INV-RM-RM-0001,1,PCS
INV-BEAM-SFG-0757,INV-RM-RM-0123,1,PCS
INV-PLTE-SFG-1088,INV-RM-RM-0014,1,PCS
INV-PLTE-SFG-1088,INV-RM-RM-0126,4,PCS
INV-PLTE-SFG-1088,INV-RM-RM-0073,1,PCS
INV-PLTE-SFG-1088,INV-RM-RM-0075,1,PCS
INV-PLTE-SFG-1023,INV-RM-RM-0104,4,PCS
INV-PLTE-SFG-1023,INV-RM-RM-0089,1,PCS
INV-PLTE-SFG-1023,INV-RM-RM-0063,4,PCS
INV-PLTE-SFG-1023,INV-RM-RM-0022,2,PCS
INV-MODL-SFG-1201,INV-RM-RM-0038,1,PCS
INV-MODL-SFG-1201,INV-RM-RM-0124,3,PCS
INV-MODL-SFG-1201,INV-RM-RM-0099,1,PCS
INV-MODL-SFG-1201,INV-RM-RM-0096,3,PCS
INV-MODL-SFG-1201,INV-RM-RM-0117,1,PCS
INV-BEAM-SFG-0517,INV-RM-RM-0122,4,PCS
INV-BEAM-SFG-0517,INV-RM-RM-0064,1,PCS
INV-BEAM-SFG-0517,INV-RM-RM-0093,4,PCS
INV-PLTE-SFG-1066,INV-RM-RM-0116,3,PCS
INV-PLTE-SFG-1066,INV-RM-RM-0085,2,PCS
INV-PLTE-SFG-1066,INV-RM-RM-0124,4,PCS
INV-BEAM-SFG-0423,INV-RM-RM-0005,1,PCS
INV-BEAM-SFG-0423,INV-RM-RM-0017,3,PCS
INV-BEAM-SFG-0423,INV-RM-RM-0055,2,PCS
INV-PLTE-SFG-1071,INV-RM-RM-0036,1,PCS
INV-PLTE-SFG-1071,INV-RM-RM-0061,1,PCS
INV-PLTE-SFG-1071,INV-RM-RM-0048,2,PCS
INV-PLTE-SFG-1071,INV-RM-RM-0014,1,PCS
INV-PLTE-SFG-1071,INV-RM-RM-0032,3,PCS
INV-PLTE-SFG-1071,INV-RM-RM-0057,2,PCS
INV-PLTE-SFG-0827,INV-RM-RM-0042,2,PCS
INV-PLTE-SFG-0827,INV-RM-RM-0098,1,PCS
INV-PLTE-SFG-0827,INV-RM-RM-0060,4,PCS
INV-BEAM-SFG-0449,INV-RM-RM-0003,4,PCS
INV-BEAM-SFG-0449,INV-RM-RM-0010,3,PCS
INV-BEAM-SFG-0449,INV-RM-RM-0018,1,PCS
INV-BEAM-SFG-0449,INV-RM-RM-0007,3,PCS
INV-BEAM-SFG-0449,INV-RM-RM-0035,2,PCS
INV-MODL-SFG-1353,INV-RM-RM-0094,3,PCS
INV-MODL-SFG-1353,INV-RM-RM-0111,3,PCS
INV-MODL-SFG-1353,INV-RM-RM-0013,3,PCS
INV-MODL-SFG-1353,INV-RM-RM-0057,2,PCS
INV-MODL-SFG-1353,INV-RM-RM-0108,1,PCS
INV-MODL-SFG-1353,INV-RM-RM-0007,2,PCS
INV-PLTE-SFG-0857,INV-RM-RM-0026,4,PCS
INV-PLTE-SFG-0857,INV-RM-RM-0018,4,PCS
INV-PLTE-SFG-0857,INV-RM-RM-0123,1,PCS
INV-PLTE-SFG-0857,INV-RM-RM-0045,1,PCS
INV-PLTE-SFG-0857,INV-RM-RM-0014,4,PCS
INV-PLTE-SFG-1072,INV-RM-RM-0016,1,PCS
INV-PLTE-SFG-1072,INV-RM-RM-0093,1,PCS
INV-PLTE-SFG-1072,INV-RM-RM-0122,2,PCS
INV-PLTE-SFG-1072,INV-RM-RM-0104,4,PCS
INV-PLTE-SFG-1072,INV-RM-RM-0020,2,PCS
INV-PLTE-SFG-1072,INV-RM-RM-0034,3,PCS
INV-BEAM-SFG-0711,INV-RM-RM-0053,4,PCS
INV-BEAM-SFG-0711,INV-RM-RM-0017,1,PCS
INV-BEAM-SFG-0711,INV-RM-RM-0039,1,PCS
INV-BEAM-SFG-0711,INV-RM-RM-0086,4,PCS
INV-BEAM-SFG-0711,INV-RM-RM-0036,2,PCS
INV-BEAM-SFG-0711,INV-RM-RM-0078,4,PCS
INV-MODL-SFG-1440,INV-RM-RM-0073,4,PCS
INV-MODL-SFG-1440,INV-RM-RM-0117,2,PCS
INV-MODL-SFG-1440,INV-RM-RM-0034,4,PCS
INV-MODL-SFG-1440,INV-RM-RM-0088,2,PCS
INV-MODL-SFG-1440,INV-RM-RM-0002,3,PCS
INV-MODL-SFG-1451,INV-RM-RM-0088,3,PCS
INV-MODL-SFG-1451,INV-RM-RM-0087,2,PCS
INV-MODL-SFG-1451,INV-RM-RM-0084,1,PCS
INV-MODL-SFG-1451,INV-RM-RM-0099,2,PCS
INV-STRC-SFG-0078,INV-RM-RM-0031,3,PCS
INV-STRC-SFG-0078,INV-RM-RM-0052,3,PCS
INV-STRC-SFG-0078,INV-RM-RM-0082,2,PCS
INV-STRC-SFG-0078,INV-RM-RM-0029,2,PCS
INV-STRC-SFG-0078,INV-RM-RM-0125,1,PCS
INV-MODL-SFG-1282,INV-RM-RM-0052,4,PCS
INV-MODL-SFG-1282,INV-RM-RM-0103,1,PCS
INV-MODL-SFG-1282,INV-RM-RM-0024,4,PCS
INV-MODL-SFG-1282,INV-RM-RM-0053,4,PCS
INV-MODL-SFG-1216,INV-RM-RM-0011,2,PCS
INV-MODL-SFG-1216,INV-RM-RM-0060,2,PCS
INV-MODL-SFG-1216,INV-RM-RM-0004,3,PCS
INV-MODL-SFG-1216,INV-RM-RM-0018,2,PCS
INV-STRC-SFG-0397,INV-RM-RM-0076,3,PCS
INV-STRC-SFG-0397,INV-RM-RM-0069,2,PCS
INV-STRC-SFG-0397,INV-RM-RM-0054,3,PCS
INV-MODL-SFG-1297,INV-RM-RM-0067,2,PCS
INV-MODL-SFG-1297,INV-RM-RM-0015,1,PCS
INV-MODL-SFG-1297,INV-RM-RM-0092,4,PCS
INV-MODL-SFG-1391,INV-RM-RM-0021,3,PCS
INV-MODL-SFG-1391,INV-RM-RM-0037,4,PCS
INV-MODL-SFG-1391,INV-RM-RM-0022,3,PCS
INV-MODL-SFG-1391,INV-RM-RM-0123,1,PCS
INV-MODL-SFG-1391,INV-RM-RM-0072,3,PCS
INV-STRC-SFG-0383,INV-RM-RM-0026,3,PCS
INV-STRC-SFG-0383,INV-RM-RM-0070,1,PCS
INV-STRC-SFG-0383,INV-RM-RM-0090,2,PCS
INV-STRC-SFG-0383,INV-RM-RM-0057,4,PCS
INV-MODL-SFG-1504,INV-RM-RM-0117,4,PCS
INV-MODL-SFG-1504,INV-RM-RM-0121,2,PCS
INV-MODL-SFG-1504,INV-RM-RM-0073,1,PCS
INV-MODL-SFG-1504,INV-RM-RM-0026,3,PCS
INV-BEAM-SFG-0496,INV-RM-RM-0035,2,PCS
INV-BEAM-SFG-0496,INV-RM-RM-0023,2,PCS
INV-BEAM-SFG-0496,INV-RM-RM-0064,1,PCS
INV-BEAM-SFG-0496,INV-RM-RM-0019,1,PCS
INV-BEAM-SFG-0496,INV-RM-RM-0099,2,PCS
INV-BEAM-SFG-0496,INV-RM-RM-0046,3,PCS
INV-BEAM-SFG-0597,INV-RM-RM-0102,4,PCS
INV-BEAM-SFG-0597,INV-RM-RM-0092,1,PCS
INV-BEAM-SFG-0597,INV-RM-RM-0020,1,PCS
INV-BEAM-SFG-0799,INV-RM-RM-0103,3,PCS
INV-BEAM-SFG-0799,INV-RM-RM-0061,1,PCS
INV-BEAM-SFG-0799,INV-RM-RM-0110,4,PCS
INV-BEAM-SFG-0799,INV-RM-RM-0092,3,PCS
INV-BEAM-SFG-0799,INV-RM-RM-0064,1,PCS
INV-BEAM-SFG-0799,INV-RM-RM-0126,2,PCS
INV-STRC-SFG-0324,INV-RM-RM-0039,4,PCS
INV-STRC-SFG-0324,INV-RM-RM-0074,1,PCS
INV-STRC-SFG-0324,INV-RM-RM-0036,2,PCS
INV-MODL-SFG-1278,INV-RM-RM-0056,2,PCS
INV-MODL-SFG-1278,INV-RM-RM-0050,1,PCS
INV-MODL-SFG-1278,INV-RM-RM-0019,1,PCS
INV-STRC-SFG-0095,INV-RM-RM-0002,4,PCS
INV-STRC-SFG-0095,INV-RM-RM-0073,1,PCS
INV-STRC-SFG-0095,INV-RM-RM-0125,1,PCS
INV-STRC-SFG-0095,INV-RM-RM-0026,1,PCS
INV-STRC-SFG-0095,INV-RM-RM-0095,3,PCS
INV-STRC-SFG-0095,INV-RM-RM-0005,1,PCS
INV-MODL-SFG-1515,INV-RM-RM-0089,4,PCS
INV-MODL-SFG-1515,INV-RM-RM-0014,4,PCS
INV-MODL-SFG-1515,INV-RM-RM-0031,3,PCS
INV-STRC-SFG-0019,INV-RM-RM-0117,2,PCS
INV-STRC-SFG-0019,INV-RM-RM-0114,4,PCS
INV-STRC-SFG-0019,INV-RM-RM-0096,4,PCS
INV-STRC-SFG-0019,INV-RM-RM-0083,4,PCS
INV-STRC-SFG-0019,INV-RM-RM-0067,1,PCS
INV-STRC-SFG-0019,INV-RM-RM-0110,3,PCS
INV-MODL-SFG-1249,INV-RM-RM-0071,1,PCS
INV-MODL-SFG-1249,INV-RM-RM-0063,2,PCS
INV-MODL-SFG-1249,INV-RM-RM-0111,2,PCS
INV-MODL-SFG-1249,INV-RM-RM-0105,4,PCS
INV-MODL-SFG-1478,INV-RM-RM-0012,2,PCS
INV-MODL-SFG-1478,INV-RM-RM-0124,3,PCS
INV-MODL-SFG-1478,INV-RM-RM-0053,4,PCS
INV-MODL-SFG-1478,INV-RM-RM-0072,2,PCS
INV-MODL-SFG-1478,INV-RM-RM-0064,4,PCS
INV-BEAM-SFG-0554,INV-RM-RM-0011,2,PCS
INV-BEAM-SFG-0554,INV-RM-RM-0027,1,PCS
INV-BEAM-SFG-0554,INV-RM-RM-0124,3,PCS
INV-STRC-SFG-0302,INV-RM-RM-0091,4,PCS
INV-STRC-SFG-0302,INV-RM-RM-0075,1,PCS
INV-STRC-SFG-0302,INV-RM-RM-0051,3,PCS
INV-STRC-SFG-0302,INV-RM-RM-0030,1,PCS
INV-STRC-SFG-0302,INV-RM-RM-0016,1,PCS
INV-STRC-SFG-0302,INV-RM-RM-0111,2,PCS
INV-STRC-SFG-0328,INV-RM-RM-0022,2,PCS
INV-STRC-SFG-0328,INV-RM-RM-0117,2,PCS
INV-STRC-SFG-0328,INV-RM-RM-0100,1,PCS
INV-STRC-SFG-0328,INV-RM-RM-0041,2,PCS
INV-STRC-SFG-0328,INV-RM-RM-0088,3,PCS
INV-STRC-SFG-0328,INV-RM-RM-0092,3,PCS
INV-STRC-SFG-0216,INV-RM-RM-0111,1,PCS
INV-STRC-SFG-0216,INV-RM-RM-0021,4,PCS
INV-STRC-SFG-0216,INV-RM-RM-0014,1,PCS
INV-STRC-SFG-0216,INV-RM-RM-0010,3,PCS
INV-STRC-SFG-0216,INV-RM-RM-0039,2,PCS
INV-STRC-SFG-0216,INV-RM-RM-0081,2,PCS
INV-STRC-SFG-0147,INV-RM-RM-0033,3,PCS
INV-STRC-SFG-0147,INV-RM-RM-0016,4,PCS
INV-STRC-SFG-0147,INV-RM-RM-0008,2,PCS
INV-STRC-SFG-0147,INV-RM-RM-0028,1,PCS
INV-STRC-SFG-0147,INV-RM-RM-0048,3,PCS
INV-BEAM-SFG-0437,INV-RM-RM-0090,2,PCS
INV-BEAM-SFG-0437,INV-RM-RM-0089,4,PCS
